Depth	d18O
49.81	3.87
50.01	4.29
50.21	4.06
50.41	3.63
50.61	3.44
50.81	3.23
51.01	3.45
51.21	3.42
51.41	4.06
51.61	3.78
51.81	3.63
52.01	3.3
52.21	3.93
52.41	4.19
52.61	4.02
52.81	4.09
53.01	4.4
53.21	4.33
53.41	3.8
53.61	3.86
53.81	4.24
54.01	3.81
54.21	3.71
54.41	3.45
54.61	3.42
54.76	3.79
54.96	3.84
55.16	3.7
55.36	3.76
55.56	3.84
55.76	4.49
55.96	4.09
56.16	3.97
56.37	3.75
56.61	4.07
56.81	3.91
57.01	3.32
57.21	3.84
57.41	4.05
57.61	3.95
57.81	3.96
58.01	3.89
58.21	3.6
58.41	3.8
58.61	3.85
58.81	3.96
59.01	4.02
59.21	3.7
59.41	3.54
59.61	4.17
59.81	3.58
60.01	4.16
60.21	3.34
60.41	3.41
60.61	3.77
60.81	4.0
61.01	3.71
61.21	3.73
61.41	4.07
61.61	4.11
61.81	3.81
62.01	3.63
62.21	3.6
62.61	3.86
62.81	3.26
63.01	3.73
63.21	3.85
63.41	3.95
63.61	3.69
63.81	3.38
64.01	3.4
64.21	4.02
64.41	3.81
64.61	3.68
64.81	3.47
65.01	4.38
65.21	4.34
65.41	4.2
65.61	4.34
66.36	3.42
66.86	3.52
67.06	3.42
67.26	3.99
67.46	4.31
68.06	3.82
68.26	3.88
68.46	3.54
68.66	3.83
68.86	3.72
69.06	3.65
69.46	4.01
69.66	4.08
69.86	3.59
70.46	3.61
70.66	4.13
70.86	3.89
71.06	3.85
71.26	3.34
71.46	3.17
71.66	3.54
72.06	4.0
72.26	3.92
72.46	3.86
72.66	3.84
72.86	4.16
73.06	3.76
73.26	3.76
73.46	3.81
73.66	3.22
73.86	3.37
74.06	3.98
74.26	3.73
74.46	3.53
74.66	3.53
74.86	3.42
75.06	3.43
75.26	3.65
75.46	3.76
75.66	3.48
75.86	3.1
76.06	3.32
76.11	3.44
76.33	3.43
76.51	3.4
76.71	3.7
76.91	4.42
76.96	3.93
77.16	3.89
77.36	4.21
77.51	4.09
77.76	3.38
77.96	3.32
78.16	3.39
78.36	4.0
78.56	3.66
78.76	4.13
78.96	3.98
79.16	3.53
79.36	3.45
79.56	3.57
79.76	3.62
79.96	4.19
80.16	4.01
80.36	4.07
80.56	3.97
80.76	3.66
80.96	3.15
81.16	3.42
81.36	3.48
81.56	3.58
81.76	3.37
81.96	3.58
82.16	3.75
82.36	3.88
82.56	3.05
82.76	3.48
82.96	3.4
83.16	3.63
83.36	3.67
83.56	3.67
83.76	3.43
83.96	3.25
84.16	3.51
84.36	3.93
84.56	3.78
