age(kyr) mean(permil) sigma(permil)
0.000000 3.180496 0.128671
1.000000 3.186514 0.125580
2.000000 3.202195 0.127655
3.000000 3.198841 0.130113
4.000000 3.198939 0.131134
5.000000 3.234337 0.133423
6.000000 3.301389 0.141806
7.000000 3.383156 0.159558
8.000000 3.480656 0.195619
9.000000 3.584617 0.228965
10.000000 3.694066 0.228619
11.000000 3.808480 0.205808
12.000000 3.929296 0.184466
13.000000 4.038210 0.172515
14.000000 4.183805 0.166898
15.000000 4.360660 0.158916
16.000000 4.519375 0.153311
17.000000 4.675819 0.144787
18.000000 4.754677 0.130604
19.000000 4.759387 0.128549
20.000000 4.748555 0.128103
21.000000 4.745787 0.121990
22.000000 4.726401 0.117097
23.000000 4.701656 0.112800
24.000000 4.682341 0.107492
25.000000 4.673794 0.106046
26.000000 4.670705 0.113078
27.000000 4.638308 0.124102
28.000000 4.588489 0.132074
29.000000 4.539841 0.134119
30.000000 4.515368 0.132263
31.000000 4.509022 0.129856
32.000000 4.483443 0.127958
33.000000 4.445716 0.121741
34.000000 4.418455 0.112016
35.000000 4.389985 0.103639
36.000000 4.374996 0.099813
37.000000 4.364069 0.101243
38.000000 4.372047 0.108577
39.000000 4.357985 0.122155
40.000000 4.336745 0.134293
41.000000 4.346290 0.138869
42.000000 4.354961 0.134131
43.000000 4.339563 0.125616
44.000000 4.319369 0.118763
45.000000 4.303544 0.115235
46.000000 4.288842 0.113414
47.000000 4.294686 0.111312
48.000000 4.308547 0.109185
49.000000 4.285920 0.109020
50.000000 4.244904 0.109225
51.000000 4.208109 0.108275
52.000000 4.200134 0.107232
53.000000 4.214003 0.107092
54.000000 4.208050 0.112406
55.000000 4.182789 0.119872
56.000000 4.184113 0.123310
57.000000 4.218133 0.124661
58.000000 4.253974 0.125623
59.000000 4.279731 0.127897
60.000000 4.315169 0.129361
61.000000 4.360251 0.125327
62.000000 4.393158 0.117350
63.000000 4.418285 0.110137
64.000000 4.429222 0.107952
65.000000 4.428199 0.110324
66.000000 4.428804 0.116356
67.000000 4.430397 0.123372
68.000000 4.418245 0.129089
69.000000 4.370996 0.134076
70.000000 4.319486 0.139502
71.000000 4.260774 0.145701
72.000000 4.179365 0.147928
73.000000 4.106047 0.145213
74.000000 4.065894 0.140968
75.000000 4.037881 0.137686
76.000000 4.005412 0.133982
77.000000 3.979632 0.129027
78.000000 3.943205 0.123194
79.000000 3.893670 0.116998
80.000000 3.830879 0.113375
81.000000 3.755998 0.113352
82.000000 3.711774 0.117925
83.000000 3.679251 0.124317
84.000000 3.689249 0.128993
85.000000 3.767549 0.130158
86.000000 3.868863 0.130405
87.000000 3.949196 0.133011
88.000000 4.008879 0.136479
89.000000 4.027347 0.136683
90.000000 4.005360 0.133281
91.000000 3.972189 0.128774
92.000000 3.931507 0.125609
93.000000 3.895199 0.123970
94.000000 3.861507 0.124996
95.000000 3.831946 0.126804
96.000000 3.803827 0.128205
97.000000 3.787593 0.128753
98.000000 3.775631 0.128419
99.000000 3.762364 0.128174
100.000000 3.745765 0.128301
101.000000 3.736622 0.129338
102.000000 3.748288 0.131689
103.000000 3.774138 0.135215
104.000000 3.796826 0.137395
105.000000 3.818455 0.138916
106.000000 3.829029 0.140524
107.000000 3.836167 0.142618
108.000000 3.853666 0.145810
109.000000 3.896748 0.149858
110.000000 3.936964 0.153976
111.000000 3.937496 0.157632
112.000000 3.911852 0.160602
113.000000 3.875292 0.162857
114.000000 3.820246 0.164770
115.000000 3.751582 0.169232
116.000000 3.663828 0.180058
117.000000 3.560065 0.195004
118.000000 3.457033 0.207310
119.000000 3.367348 0.209937
120.000000 3.266869 0.202518
121.000000 3.179449 0.193846
122.000000 3.125732 0.194315
123.000000 3.105882 0.207529
124.000000 3.128420 0.231262
125.000000 3.198743 0.260653
126.000000 3.329629 0.288815
127.000000 3.494166 0.305663
128.000000 3.665409 0.304414
129.000000 3.820109 0.288270
130.000000 3.947580 0.270401
131.000000 4.060334 0.261298
132.000000 4.169896 0.260444
133.000000 4.275761 0.258930
134.000000 4.383394 0.249578
135.000000 4.487517 0.231287
136.000000 4.582700 0.204695
137.000000 4.643515 0.173671
138.000000 4.678334 0.146431
139.000000 4.702614 0.128574
140.000000 4.702802 0.121412
141.000000 4.684825 0.120497
142.000000 4.649342 0.120338
143.000000 4.603036 0.119530
144.000000 4.563095 0.119554
145.000000 4.543835 0.121562
146.000000 4.521233 0.126394
147.000000 4.497435 0.132343
148.000000 4.483406 0.137216
149.000000 4.475783 0.140169
150.000000 4.466576 0.140518
151.000000 4.471580 0.139885
152.000000 4.477663 0.138338
153.000000 4.497041 0.137623
154.000000 4.524110 0.135924
155.000000 4.533252 0.132094
156.000000 4.535384 0.125281
157.000000 4.545033 0.116779
158.000000 4.550859 0.109961
159.000000 4.545890 0.108021
160.000000 4.523876 0.109380
161.000000 4.506290 0.112598
162.000000 4.490719 0.115452
163.000000 4.463681 0.114555
164.000000 4.427684 0.111674
165.000000 4.391549 0.108948
166.000000 4.366586 0.108140
167.000000 4.357831 0.108930
168.000000 4.341366 0.110100
169.000000 4.322895 0.111123
170.000000 4.311200 0.111907
171.000000 4.300190 0.114180
172.000000 4.257772 0.118126
173.000000 4.190721 0.124558
174.000000 4.164561 0.130571
175.000000 4.166981 0.134351
176.000000 4.179109 0.133788
177.000000 4.210411 0.129433
178.000000 4.255907 0.121172
179.000000 4.289625 0.111292
180.000000 4.298492 0.104111
181.000000 4.290008 0.102210
182.000000 4.294387 0.105362
183.000000 4.317536 0.114547
184.000000 4.325581 0.127717
185.000000 4.285745 0.141822
186.000000 4.223346 0.152361
187.000000 4.215698 0.157457
188.000000 4.255673 0.158573
189.000000 4.285692 0.157252
190.000000 4.256879 0.156124
191.000000 4.183285 0.154998
192.000000 4.084684 0.152706
193.000000 3.983112 0.150517
194.000000 3.893216 0.146394
195.000000 3.812601 0.143213
196.000000 3.751974 0.142667
197.000000 3.698163 0.145308
198.000000 3.636153 0.149923
199.000000 3.579286 0.155006
200.000000 3.532763 0.159878
201.000000 3.510246 0.164319
202.000000 3.519669 0.169501
203.000000 3.554101 0.174174
204.000000 3.601235 0.175945
205.000000 3.652009 0.173868
206.000000 3.682923 0.169137
