depth(m)	initial_age(kiloyear)
12.87	300.7
12.9	301.9
12.93	303.1
12.96	304.3
12.99	305.6
13.02	306.8
13.05	308.0
13.08	309.4
13.11	310.8
13.14	312.2
13.17	313.6
13.2	315.0
13.23	315.2
13.26	315.5
13.29	315.7
13.32	316.0
13.35	316.2
13.38	316.4
13.41	316.7
13.44	316.9
13.47	317.1
13.5	317.4
13.53	317.6
13.56	317.9
13.59	318.1
13.62	318.3
13.65	318.6
13.68	318.8
13.71	319.0
13.74	319.3
13.77	319.5
13.8	319.8
13.83	320.0
13.86	320.5
13.89	320.9
13.92	321.4
13.95	321.9
13.98	322.3
14.01	322.8
14.04	323.3
14.07	323.7
14.1	324.2
14.13	324.7
14.16	325.1
14.19	325.6
14.22	326.1
14.25	326.5
14.28	327.0
14.31	327.3
14.34	327.6
14.37	327.9
14.4	328.1
14.43	328.4
14.46	328.7
14.49	329.0
14.52	329.3
14.55	329.7
14.58	330.0
14.61	330.3
14.64	330.7
14.67	331.0
14.7	332.0
14.73	333.0
14.76	334.3
14.79	335.5
14.82	336.8
14.85	338.0
14.88	338.7
14.91	339.3
14.94	340.0
14.97	340.3
15.0	340.7
15.03	341.0
15.06	344.5
15.09	348.0
15.12	349.3
15.15	350.7
15.18	352.0
15.21	353.0
15.24	354.0
15.27	356.5
15.3	359.0
15.33	359.9
15.36	360.8
15.39	361.7
15.42	362.6
15.45	363.5
15.48	364.4
15.51	365.3
15.54	366.2
15.57	367.1
15.6	368.0
15.63	368.6
15.66	369.2
15.69	369.8
15.72	370.3
15.75	370.9
15.78	371.5
15.81	372.1
15.84	372.7
15.87	373.3
15.9	373.9
15.93	374.4
15.96	375.0
15.99	375.6
16.02	376.2
16.05	376.8
16.08	377.4
16.11	378.0
16.14	378.6
16.17	379.1
16.2	379.7
16.23	380.3
16.26	380.9
16.29	381.5
16.32	382.1
16.35	382.7
16.38	383.2
16.41	383.8
16.44	384.4
16.47	385.0
16.5	387.0
16.53	389.0
16.56	389.7
16.59	390.3
16.62	391.0
16.65	391.6
16.68	392.3
16.71	392.9
16.74	393.6
16.77	394.2
16.8	394.9
16.83	395.5
16.86	396.2
16.89	396.8
16.92	397.5
16.95	398.1
16.98	398.8
17.01	399.4
17.04	400.1
17.07	400.7
17.1	401.4
17.13	402.0
17.16	403.0
17.19	404.0
17.22	405.0
17.25	406.0
17.28	406.5
17.31	407.0
17.34	408.0
17.37	409.0
17.4	410.0
17.43	411.0
17.46	412.0
17.49	413.0
17.52	414.0
17.55	415.0
17.58	416.0
