depth	d18O
0.06	-2.77
0.16	-2.76
0.26	-2.69
0.36	-2.66
0.46	-2.56
0.56	-2.67
0.66	-2.55
0.76	-2.71
0.86	-2.56
0.96	-2.67
1.06	-2.54
1.16	-2.69
1.26	-2.66
1.36	-2.52
1.46	-2.54
1.53	-2.35
1.63	-2.37
1.73	-2.35
1.83	-2.41
1.93	-2.27
2.03	-2.13
2.13	-2.12
2.23	-2.09
2.33	-1.98
2.43	-1.62
2.53	-1.63
2.63	-1.7
2.73	-1.58
2.83	-1.72
2.93	-1.57
3.02	-1.35
3.12	-1.21
3.22	-1.17
3.32	-1.11
3.42	-1.14
3.52	-1.12
3.62	-1.14
3.72	-1.06
3.82	-1.01
3.92	-1.12
4.02	-1.13
4.12	-1.08
4.22	-1.19
4.32	-1.1
4.42	-1.25
4.51	-1.14
4.61	-1.08
4.71	-1.17
4.81	-1.23
4.91	-1.19
5.01	-1.33
5.11	-1.24
5.21	-1.42
5.31	-1.21
5.41	-1.49
5.51	-1.26
5.61	-1.28
5.71	-1.37
5.81	-1.35
5.91	-1.41
6.01	-1.47
6.11	-1.45
6.21	-1.46
6.31	-1.55
6.41	-1.56
6.51	-1.38
6.61	-1.4
6.71	-1.45
6.81	-1.68
6.91	-1.52
7.01	-1.51
7.11	-1.5
7.21	-1.58
7.31	-1.76
7.41	-1.46
7.51	-1.59
7.61	-1.5
7.71	-1.44
7.81	-1.5
7.91	-1.48
8.01	-1.69
8.11	-1.7
8.21	-1.57
8.31	-1.69
8.41	-1.69
8.51	-1.74
8.61	-1.74
8.71	-1.47
8.81	-1.36
8.91	-1.46
9.01	-1.46
9.11	-1.63
9.21	-1.47
9.31	-1.56
9.41	-1.63
9.51	-1.54
9.61	-1.71
9.71	-1.53
9.81	-1.74
9.91	-1.79
10.01	-1.73
10.11	-2.07
10.21	-1.85
10.31	-1.98
10.41	-1.99
10.51	-2.16
10.71	-2.07
10.81	-2.15
10.91	-1.95
11.01	-1.76
11.11	-1.75
11.21	-1.98
11.31	-1.99
11.41	-2
11.51	-2.1
11.61	-1.94
11.71	-2.16
11.81	-2.23
11.91	-2.02
12	-2.29
12.1	-2.15
12.2	-2.18
12.3	-2.1
12.4	-2.27
12.5	-2.37
12.6	-2.07
12.7	-2.1
12.8	-2.05
12.9	-2.23
13	-2.19
13.1	-2.43
13.2	-2.56
13.3	-2.72
13.4	-2.74
13.5	-2.63
13.6	-2.74
13.7	-2.48
13.8	-2.36
13.9	-2.02
14	-1.81
14.1	-1.39
14.2	-1.44
14.3	-1.15
14.4	-1.13
14.5	-1.19
14.6	-1.07
