age(kyr) mean(permil) sigma(permil)
1480.000000 4.294479 0.169576
1481.000000 4.309001 0.164558
1482.000000 4.322953 0.159709
1483.000000 4.336608 0.154524
1484.000000 4.348779 0.149341
1485.000000 4.358591 0.144494
1486.000000 4.365062 0.140275
1487.000000 4.368921 0.136939
1488.000000 4.370010 0.134657
1489.000000 4.368560 0.133203
1490.000000 4.364833 0.132150
1491.000000 4.356891 0.132369
1492.000000 4.343083 0.133312
1493.000000 4.324752 0.134362
1494.000000 4.302073 0.135352
1495.000000 4.276669 0.136044
1496.000000 4.249216 0.136597
1497.000000 4.221001 0.136531
1498.000000 4.191746 0.136072
1499.000000 4.161780 0.135766
1500.000000 4.131613 0.136020
1501.000000 4.102886 0.135778
1502.000000 4.074401 0.135396
1503.000000 4.045358 0.135262
1504.000000 4.017926 0.135167
1505.000000 3.988852 0.135604
1506.000000 3.952361 0.136269
1507.000000 3.910351 0.137202
1508.000000 3.859031 0.137140
1509.000000 3.805185 0.136040
1510.000000 3.756959 0.134870
1511.000000 3.717254 0.134349
1512.000000 3.686368 0.133686
1513.000000 3.663412 0.133426
1514.000000 3.650241 0.133579
1515.000000 3.650911 0.133957
1516.000000 3.667465 0.134837
1517.000000 3.698793 0.136168
1518.000000 3.743263 0.138013
1519.000000 3.802455 0.139238
1520.000000 3.872044 0.138804
1521.000000 3.929560 0.137804
1522.000000 3.975658 0.137634
1523.000000 4.029043 0.138108
1524.000000 4.099921 0.139065
1525.000000 4.185264 0.137793
1526.000000 4.258168 0.133918
1527.000000 4.305443 0.130806
1528.000000 4.332183 0.128225
1529.000000 4.346229 0.126240
1530.000000 4.354355 0.124779
1531.000000 4.356151 0.123619
1532.000000 4.350589 0.122551
1533.000000 4.340753 0.121890
1534.000000 4.324052 0.121740
1535.000000 4.296999 0.122366
1536.000000 4.261002 0.124231
1537.000000 4.212981 0.126718
1538.000000 4.153433 0.129816
1539.000000 4.094783 0.132488
1540.000000 4.047574 0.135258
1541.000000 4.011682 0.138244
1542.000000 3.984290 0.142174
1543.000000 3.959828 0.147412
1544.000000 3.934662 0.152957
1545.000000 3.906579 0.157645
1546.000000 3.875608 0.162145
1547.000000 3.840705 0.165821
1548.000000 3.803610 0.168583
1549.000000 3.772190 0.170533
1550.000000 3.746599 0.171558
1551.000000 3.728153 0.171868
1552.000000 3.718721 0.171659
1553.000000 3.715652 0.171161
1554.000000 3.717720 0.170761
1555.000000 3.720680 0.170274
1556.000000 3.718206 0.169774
1557.000000 3.703750 0.168875
1558.000000 3.678905 0.167713
1559.000000 3.651774 0.166524
