depth(m)	initial_age(kiloyear)
3.97	1574.6
4.02	1579.1
4.07	1583.6
4.12	1588.1
4.17	1592.6
4.22	1597.1
4.27	1601.6
4.32	1606.1
4.37	1610.6
4.42	1615.1
4.47	1619.6
4.52	1624.1
4.57	1628.6
4.62	1633.1
4.67	1637.6
4.72	1642.1
4.77	1646.6
4.82	1651.1
4.87	1655.6
4.92	1660.1
4.97	1664.6
5.02	1669.1
5.07	1673.6
5.12	1678.1
5.22	1687.1
5.27	1691.6
5.32	1696.1
5.37	1700.6
5.42	1705.1
5.47	1709.6
5.52	1714.1
5.57	1718.6
5.62	1723.1
5.67	1727.6
5.72	1732.1
5.77	1736.6
5.82	1741.1
5.87	1745.6
5.92	1750.1
5.97	1754.6
6.02	1759.1
6.07	1763.6
6.12	1768.1
6.17	1772.6
6.22	1777.1
6.27	1781.6
6.32	1786.1
6.37	1790.6
6.42	1795.1
6.47	1799.6
6.52	1804.1
6.57	1808.6
6.62	1813.1
6.67	1817.6
6.72	1822.1
6.77	1826.6
6.82	1831.1
6.87	1835.6
6.92	1840.1
6.97	1844.6
7.02	1849.1
7.07	1853.6
7.12	1858.1
7.17	1862.6
7.22	1867.1
7.27	1871.6
7.32	1876.1
7.37	1895.1
7.42	1914.0
7.47	1933.0
7.62	1989.9
7.67	2008.8
7.72	2027.8
7.77	2046.7
7.82	2065.7
7.87	2084.7
