age(kyr) mean(permil) sigma(permil)
690.000000 3.677479 0.233175
691.000000 3.674170 0.227191
692.000000 3.670827 0.220891
693.000000 3.667448 0.214246
694.000000 3.664033 0.207229
695.000000 3.660582 0.199819
696.000000 3.657095 0.192003
697.000000 3.654190 0.183898
698.000000 3.656518 0.176500
699.000000 3.677669 0.171579
700.000000 3.696035 0.168914
701.000000 3.692089 0.167544
702.000000 3.670237 0.167057
703.000000 3.676870 0.166516
704.000000 3.724649 0.165909
705.000000 3.768904 0.165215
706.000000 3.789241 0.164762
707.000000 3.798179 0.164863
708.000000 3.819880 0.164784
709.000000 3.854471 0.164753
710.000000 3.896021 0.165202
711.000000 3.946858 0.165825
712.000000 4.009161 0.166598
713.000000 4.082196 0.167500
714.000000 4.183355 0.167201
715.000000 4.299624 0.165040
716.000000 4.390122 0.162259
717.000000 4.440066 0.159436
718.000000 4.468907 0.156880
719.000000 4.470311 0.154751
720.000000 4.444640 0.153026
721.000000 4.401799 0.152095
722.000000 4.342202 0.151524
723.000000 4.284326 0.151495
724.000000 4.226154 0.152291
725.000000 4.166103 0.153750
726.000000 4.105308 0.155645
727.000000 4.048596 0.157510
728.000000 3.999717 0.158900
729.000000 3.959828 0.158827
730.000000 3.931209 0.158565
731.000000 3.921054 0.157920
732.000000 3.917366 0.156704
733.000000 3.929125 0.155060
734.000000 3.961516 0.153465
735.000000 3.996391 0.152277
736.000000 4.027749 0.152143
737.000000 4.061466 0.152560
738.000000 4.076626 0.154249
739.000000 4.079941 0.157077
740.000000 4.079199 0.161398
741.000000 4.085638 0.165909
742.000000 4.110645 0.169845
743.000000 4.165846 0.172997
744.000000 4.250285 0.173609
745.000000 4.348371 0.170528
746.000000 4.420482 0.165191
747.000000 4.444776 0.158793
748.000000 4.424780 0.152298
749.000000 4.392333 0.145562
750.000000 4.360060 0.139562
751.000000 4.329978 0.135364
752.000000 4.309088 0.133129
753.000000 4.298877 0.132449
754.000000 4.274272 0.133962
755.000000 4.228055 0.136492
756.000000 4.176988 0.140059
757.000000 4.128937 0.144202
758.000000 4.084741 0.148248
759.000000 4.043535 0.151608
760.000000 4.000328 0.154331
761.000000 3.954667 0.157500
762.000000 3.920279 0.159769
763.000000 3.901554 0.161838
764.000000 3.890849 0.162811
765.000000 3.883131 0.162775
766.000000 3.873525 0.162657
767.000000 3.867657 0.161709
768.000000 3.855359 0.159115
769.000000 3.828527 0.156587
770.000000 3.785124 0.153505
771.000000 3.721506 0.149279
772.000000 3.648643 0.144922
773.000000 3.590861 0.141113
774.000000 3.550216 0.138677
775.000000 3.511695 0.136960
776.000000 3.479546 0.136231
777.000000 3.454041 0.136488
778.000000 3.440294 0.137571
779.000000 3.435253 0.139524
780.000000 3.428012 0.142387
781.000000 3.408859 0.145568
782.000000 3.383475 0.149159
783.000000 3.373371 0.153746
784.000000 3.384190 0.158848
785.000000 3.403548 0.164486
786.000000 3.433537 0.170352
787.000000 3.499179 0.175750
788.000000 3.612685 0.179767
789.000000 3.738952 0.182258
790.000000 3.865183 0.183440
791.000000 3.983774 0.182720
792.000000 4.104259 0.179912
793.000000 4.249646 0.174859
794.000000 4.384824 0.166952
795.000000 4.466032 0.157274
796.000000 4.501866 0.147839
797.000000 4.510786 0.139051
798.000000 4.498053 0.131462
799.000000 4.454364 0.124813
800.000000 4.406823 0.119223
801.000000 4.377341 0.115364
802.000000 4.357426 0.112679
803.000000 4.335815 0.111660
804.000000 4.311928 0.111698
805.000000 4.277216 0.112869
806.000000 4.239611 0.114762
807.000000 4.201422 0.117904
808.000000 4.162292 0.121696
809.000000 4.118027 0.125675
810.000000 4.076652 0.129275
811.000000 4.034953 0.133055
812.000000 3.987933 0.136251
813.000000 3.936302 0.139129
814.000000 3.888684 0.141514
815.000000 3.838009 0.143367
816.000000 3.780645 0.144722
817.000000 3.731618 0.145983
818.000000 3.698451 0.147274
819.000000 3.664728 0.148880
820.000000 3.636636 0.151293
821.000000 3.622547 0.153530
822.000000 3.620460 0.156613
823.000000 3.641848 0.159569
824.000000 3.694865 0.161765
825.000000 3.778972 0.161993
826.000000 3.860276 0.160145
827.000000 3.892991 0.156634
828.000000 3.882054 0.153560
829.000000 3.850842 0.151078
830.000000 3.808804 0.149861
831.000000 3.749922 0.149681
832.000000 3.702865 0.149352
833.000000 3.685584 0.149497
