Depth	d18O
28.1	3.783
28.15	3.732
28.2	3.493
28.25	3.79
28.3	3.522
28.35	3.247
28.4	3.378
28.45	2.878
28.48	3.754
28.52	2.854
28.55	3.491
28.6	3.58
28.65	3.641
28.7	3.226
28.75	3.304
28.85	3.248
28.9	3.035
28.95	2.942
29.05	3.477
29.1	2.848
29.15	2.72
29.2	2.758
29.25	2.653
29.3	2.876
29.35	2.763
29.4	2.573
29.45	2.722
29.5	2.64
29.6	2.429
29.7	2.917
29.8	3.52
29.85	2.89
29.9	3.722
29.95	2.85
29.98	3.26
30.02	3.242
30.05	3.067
30.1	3.072
30.15	3.561
30.2	3.379
30.25	3.942
30.3	4.161
30.35	4.382
30.4	4.2
30.45	4.166
30.5	4.128
30.55	4.124
30.6	4.189
30.65	4.216
30.7	4.27
30.75	4.212
30.8	4.16
30.85	4.18
30.9	4.199
30.95	4.106
31.0	3.998
31.05	4.178
31.1	4.03
31.15	3.978
31.2	4.1
31.25	3.957
31.3	4.078
31.35	3.805
31.4	3.929
31.45	3.89
31.48	3.73
31.52	3.636
31.55	3.9
31.6	3.564
31.65	3.551
31.7	3.599
31.75	3.551
31.8	3.822
31.85	3.905
31.9	3.849
31.95	3.631
32.0	3.574
32.05	3.756
32.1	3.725
32.15	3.882
32.2	3.894
32.25	4.125
32.3	4.133
32.35	4.018
32.4	3.967
32.45	4.01
32.5	3.935
32.55	4.043
32.6	4.083
32.65	4.068
32.7	4.074
32.75	4.04
32.8	3.755
32.85	4.012
32.9	4.018
32.95	3.878
32.98	3.824
33.02	3.837
33.05	3.969
33.1	3.765
33.15	3.551
33.2	3.566
33.25	3.727
33.3	3.701
33.35	3.655
33.4	3.604
33.45	3.582
33.5	3.639
33.55	3.655
33.6	3.753
33.65	3.63
33.7	3.496
33.75	3.576
33.8	3.418
33.85	3.477
33.9	3.441
33.95	3.46
34.0	2.951
34.05	2.766
34.1	2.952
34.15	2.802
