age(kyr) mean(permil) sigma(permil)
90.000000 3.756092 0.187042
91.000000 3.754623 0.182080
92.000000 3.753146 0.176966
93.000000 3.751659 0.171630
94.000000 3.750164 0.165977
95.000000 3.748660 0.159945
96.000000 3.747147 0.153594
97.000000 3.745562 0.147127
98.000000 3.743696 0.140940
99.000000 3.740875 0.136194
100.000000 3.735048 0.135896
101.000000 3.734276 0.138477
102.000000 3.734998 0.140597
103.000000 3.747268 0.142056
104.000000 3.779013 0.142973
105.000000 3.818715 0.141144
106.000000 3.855165 0.137689
107.000000 3.871620 0.137094
108.000000 3.895300 0.142658
109.000000 3.933411 0.151100
110.000000 3.958226 0.153343
111.000000 3.945197 0.146319
112.000000 3.908683 0.134597
113.000000 3.847437 0.126765
114.000000 3.773035 0.128868
115.000000 3.675319 0.142897
116.000000 3.559982 0.160666
117.000000 3.461907 0.173760
118.000000 3.376550 0.178596
119.000000 3.283796 0.168214
120.000000 3.184500 0.144247
121.000000 3.101073 0.124940
122.000000 3.060263 0.121932
123.000000 3.036735 0.130775
124.000000 3.020421 0.139771
125.000000 3.036576 0.159053
126.000000 3.131272 0.208237
127.000000 3.285921 0.273186
128.000000 3.463521 0.320733
129.000000 3.656855 0.338900
130.000000 3.866300 0.357011
131.000000 3.999935 0.395823
132.000000 4.031009 0.344063
133.000000 4.184795 0.385854
134.000000 4.375308 0.251831
135.000000 4.520545 0.216385
136.000000 4.636192 0.176950
137.000000 4.705981 0.129801
138.000000 4.730864 0.102665
139.000000 4.752137 0.098932
140.000000 4.751669 0.102910
141.000000 4.727654 0.105568
142.000000 4.690727 0.106487
143.000000 4.640679 0.108913
144.000000 4.605711 0.109769
145.000000 4.580944 0.111230
146.000000 4.551928 0.115427
147.000000 4.522966 0.120030
148.000000 4.501678 0.125325
149.000000 4.482705 0.129612
150.000000 4.478922 0.131485
151.000000 4.486145 0.131468
152.000000 4.498780 0.132457
153.000000 4.510536 0.133387
154.000000 4.529098 0.131958
155.000000 4.554841 0.127002
156.000000 4.581646 0.121149
157.000000 4.595800 0.117729
158.000000 4.584646 0.116882
159.000000 4.562270 0.119543
160.000000 4.538538 0.122671
161.000000 4.509010 0.123548
162.000000 4.470592 0.120619
163.000000 4.436441 0.115524
164.000000 4.418033 0.112932
165.000000 4.403738 0.114104
166.000000 4.383728 0.116040
167.000000 4.363156 0.117337
168.000000 4.350626 0.116992
169.000000 4.347729 0.115626
170.000000 4.323733 0.116883
171.000000 4.278460 0.122305
172.000000 4.225387 0.131080
173.000000 4.201227 0.137907
174.000000 4.198057 0.142631
175.000000 4.208289 0.144219
176.000000 4.236767 0.139063
177.000000 4.282188 0.126766
178.000000 4.310555 0.113878
179.000000 4.320094 0.107077
180.000000 4.315758 0.108355
181.000000 4.316402 0.116634
182.000000 4.303545 0.129163
183.000000 4.282664 0.139997
184.000000 4.295737 0.141057
185.000000 4.349245 0.132252
186.000000 4.367122 0.123673
187.000000 4.339908 0.125028
188.000000 4.284194 0.135233
189.000000 4.204169 0.147869
190.000000 4.111143 0.159215
191.000000 4.002725 0.168175
192.000000 3.901157 0.172548
193.000000 3.825241 0.172881
194.000000 3.785150 0.170106
195.000000 3.773136 0.166331
196.000000 3.732026 0.161364
197.000000 3.660174 0.154788
198.000000 3.576705 0.147865
199.000000 3.497282 0.142491
200.000000 3.437803 0.142178
201.000000 3.419600 0.151621
202.000000 3.449274 0.168888
203.000000 3.520771 0.185517
204.000000 3.591010 0.194047
205.000000 3.625609 0.190921
206.000000 3.636012 0.178898
207.000000 3.622396 0.164184
208.000000 3.595260 0.149309
209.000000 3.567413 0.137485
210.000000 3.522162 0.129408
211.000000 3.465416 0.122751
212.000000 3.421059 0.116253
213.000000 3.388698 0.113376
214.000000 3.371320 0.118279
215.000000 3.381233 0.133036
216.000000 3.435861 0.154132
217.000000 3.540368 0.178181
218.000000 3.675611 0.203032
219.000000 3.826394 0.225952
220.000000 3.983602 0.241452
221.000000 4.111779 0.242358
222.000000 4.183025 0.228098
223.000000 4.228311 0.207096
224.000000 4.262173 0.189039
225.000000 4.271713 0.178510
226.000000 4.245397 0.173913
227.000000 4.188838 0.173308
228.000000 4.138731 0.175482
229.000000 4.098732 0.180140
230.000000 4.066706 0.186515
231.000000 4.021816 0.193597
232.000000 3.962519 0.198246
233.000000 3.886419 0.196313
234.000000 3.789855 0.185247
235.000000 3.666280 0.164404
236.000000 3.544313 0.142585
237.000000 3.454145 0.134755
238.000000 3.379280 0.149780
239.000000 3.331389 0.183917
240.000000 3.346062 0.223528
241.000000 3.425877 0.255708
242.000000 3.559247 0.273414
243.000000 3.721911 0.275901
244.000000 3.897278 0.262320
245.000000 4.049633 0.232584
246.000000 4.162457 0.199850
247.000000 4.243871 0.175861
248.000000 4.311990 0.160082
249.000000 4.371389 0.148453
250.000000 4.427568 0.138343
251.000000 4.461607 0.129752
252.000000 4.473134 0.122604
253.000000 4.470619 0.117315
254.000000 4.441528 0.113974
255.000000 4.394625 0.110265
256.000000 4.360547 0.106327
257.000000 4.354612 0.104101
258.000000 4.337285 0.105286
259.000000 4.315330 0.110700
260.000000 4.305708 0.117601
261.000000 4.313271 0.124111
262.000000 4.325948 0.132731
263.000000 4.335363 0.143033
264.000000 4.350600 0.149265
265.000000 4.362949 0.149509
266.000000 4.355753 0.146508
267.000000 4.358029 0.143155
268.000000 4.387055 0.140604
269.000000 4.429265 0.137160
270.000000 4.452497 0.130947
271.000000 4.435290 0.123244
272.000000 4.398990 0.116632
273.000000 4.363846 0.115143
274.000000 4.332056 0.120187
275.000000 4.296211 0.131206
276.000000 4.260957 0.146479
277.000000 4.233088 0.160859
278.000000 4.211950 0.169716
279.000000 4.164092 0.170336
280.000000 4.085041 0.162533
281.000000 3.991690 0.149774
282.000000 3.897775 0.135956
283.000000 3.803201 0.124247
284.000000 3.723877 0.115119
285.000000 3.693516 0.109356
286.000000 3.694731 0.112058
287.000000 3.708608 0.123153
288.000000 3.751951 0.136080
289.000000 3.830557 0.145467
290.000000 3.941144 0.149016
291.000000 4.040023 0.147089
292.000000 4.095287 0.142630
293.000000 4.142192 0.139190
294.000000 4.178469 0.138690
295.000000 4.189828 0.141439
296.000000 4.175928 0.145832
297.000000 4.154826 0.150652
298.000000 4.131594 0.155038
299.000000 4.082288 0.159104
300.000000 4.018500 0.162267
301.000000 3.975487 0.164832
302.000000 3.962142 0.168265
303.000000 3.961067 0.172837
304.000000 3.961319 0.177374
305.000000 3.961556 0.180967
306.000000 3.961797 0.183673
307.000000 3.962038 0.185718
308.000000 3.962277 0.187404
309.000000 3.962514 0.189016
310.000000 3.962750 0.190759
