depth(m)	initial_age(kiloyear)
0.07	3.71
0.12	3.975
0.17	9.0
0.17	7.95
0.31	15.9
0.31	15.9
0.34	16.343
0.38	19.6
0.38	16.786
0.42	17.229
0.47	17.671
0.53	18.557
0.57	29.67
0.57	19.0
0.59	23.0
0.62	32.31
0.62	27.0
0.65	31.0
0.68	35.0
0.71	39.0
0.74	43.0
0.77	47.0
0.81	42.38
0.81	51.0
0.83	55.0
0.86	45.03
0.9	63.0
0.94	67.0
0.98	71.0
1.03	54.03
1.03	75.0
1.13	59.33
1.13	79.0
1.18	83.0
1.24	85.0
1.29	67.8
1.29	87.0
1.34	89.0
1.4	73.63
1.4	91.0
1.55	81.57
1.55	93.0
1.61	95.0
1.67	87.93
1.81	95.34
1.89	99.58
