age(kyr) mean(permil) sigma(permil)
3490.000000 2.950902 0.186223
3491.000000 2.950546 0.184432
3492.000000 2.950190 0.182645
3493.000000 2.949833 0.180866
3494.000000 2.949476 0.179101
3495.000000 2.949119 0.177356
3496.000000 2.948762 0.175633
3497.000000 2.948386 0.173939
3498.000000 2.947962 0.172280
3499.000000 2.947387 0.170666
3500.000000 2.946334 0.169156
3501.000000 2.944908 0.167862
3502.000000 2.944202 0.166953
3503.000000 2.944951 0.166457
3504.000000 2.947427 0.166251
3505.000000 2.951466 0.166286
3506.000000 2.956688 0.166467
3507.000000 2.962249 0.166716
3508.000000 2.968539 0.166958
3509.000000 2.975290 0.167165
3510.000000 2.981982 0.167372
3511.000000 2.987381 0.167568
3512.000000 2.991704 0.167757
3513.000000 2.995103 0.167940
3514.000000 2.998858 0.168054
3515.000000 3.002012 0.168000
3516.000000 3.003794 0.167879
3517.000000 3.004548 0.167704
3518.000000 3.004590 0.167477
3519.000000 3.004001 0.167205
3520.000000 3.002918 0.166710
3521.000000 3.001229 0.165953
3522.000000 2.998535 0.165072
3523.000000 2.995529 0.164102
3524.000000 2.991898 0.162932
3525.000000 2.987651 0.161630
3526.000000 2.982704 0.160176
3527.000000 2.977183 0.158543
3528.000000 2.970440 0.156825
3529.000000 2.962577 0.155108
3530.000000 2.954656 0.153287
3531.000000 2.946370 0.151360
3532.000000 2.937657 0.149352
3533.000000 2.929439 0.147342
3534.000000 2.921710 0.145407
3535.000000 2.915058 0.143699
3536.000000 2.910528 0.142272
3537.000000 2.907606 0.140937
3538.000000 2.906247 0.139586
3539.000000 2.905721 0.138407
3540.000000 2.906161 0.137369
3541.000000 2.908232 0.136480
3542.000000 2.912786 0.135798
3543.000000 2.919208 0.135488
3544.000000 2.926373 0.135432
3545.000000 2.934729 0.135517
3546.000000 2.943788 0.135929
3547.000000 2.952642 0.136651
3548.000000 2.961310 0.137682
3549.000000 2.969617 0.138893
3550.000000 2.978225 0.140292
3551.000000 2.986491 0.141849
3552.000000 2.993739 0.143449
3553.000000 3.000379 0.145208
3554.000000 3.006280 0.147050
3555.000000 3.011143 0.148949
3556.000000 3.015344 0.150880
3557.000000 3.018387 0.152825
3558.000000 3.020287 0.154851
3559.000000 3.020923 0.157006
3560.000000 3.019854 0.159196
3561.000000 3.016858 0.161328
3562.000000 3.012692 0.163339
3563.000000 3.007396 0.165287
3564.000000 3.001365 0.167197
3565.000000 2.995006 0.169092
3566.000000 2.988952 0.170896
3567.000000 2.983047 0.172625
3568.000000 2.976557 0.174279
3569.000000 2.969979 0.175888
3570.000000 2.963599 0.177406
3571.000000 2.957892 0.178772
3572.000000 2.953391 0.179891
3573.000000 2.950137 0.180697
3574.000000 2.948351 0.181240
3575.000000 2.947813 0.181587
3576.000000 2.948835 0.181819
3577.000000 2.951229 0.181900
3578.000000 2.954409 0.181856
3579.000000 2.958163 0.181616
3580.000000 2.962491 0.181143
3581.000000 2.966966 0.180438
3582.000000 2.972111 0.179494
3583.000000 2.977051 0.178403
3584.000000 2.981767 0.177210
3585.000000 2.986112 0.175952
3586.000000 2.990060 0.174719
3587.000000 2.992866 0.173419
3588.000000 2.994469 0.171985
3589.000000 2.995037 0.170513
3590.000000 2.994746 0.169063
3591.000000 2.993130 0.167731
3592.000000 2.990415 0.166646
3593.000000 2.987090 0.165754
3594.000000 2.983245 0.164947
3595.000000 2.978891 0.164233
3596.000000 2.973918 0.163677
3597.000000 2.968345 0.163133
3598.000000 2.962285 0.162670
3599.000000 2.956136 0.162239
3600.000000 2.949742 0.161793
3601.000000 2.944143 0.161520
