depth(m)	initial_age(kiloyear)
41.355	1501.3
41.395	1503.5
41.435	1505.8
41.475	1507.9
41.515	1510.0
41.555	1512.1
41.595	1514.1
41.635	1516.2
41.675	1518.4
41.715	1520.6
41.755	1522.8
41.795	1525.1
41.835	1527.3
41.875	1529.4
41.915	1531.2
41.955	1532.8
41.995	1534.4
42.035	1536.0
42.075	1537.5
42.115	1539.1
42.155	1540.6
42.195	1542.1
42.235	1543.6
42.275	1545.1
42.315	1546.5
42.355	1547.9
42.395	1549.3
42.435	1550.7
42.475	1552.2
42.515	1553.6
42.555	1555.1
42.595	1556.5
42.635	1558.0
42.675	1559.5
42.715	1561.1
42.755	1562.6
42.795	1564.1
42.835	1565.7
42.875	1567.2
42.915	1568.9
42.955	1570.6
42.995	1572.4
43.035	1574.3
43.075	1576.2
43.115	1578.2
43.155	1580.1
43.195	1582.1
43.235	1584.1
43.275	1586.0
43.315	1587.9
43.355	1589.8
43.395	1591.7
43.435	1593.6
43.475	1595.5
43.515	1597.5
43.555	1599.4
43.595	1601.3
43.635	1603.2
43.675	1605.1
43.715	1606.9
43.755	1608.8
43.795	1610.6
43.835	1612.5
43.875	1614.3
43.915	1616.2
43.955	1618.0
43.995	1619.9
44.035	1621.8
44.075	1623.6
44.115	1625.5
44.155	1627.4
44.195	1629.2
44.235	1631.1
44.275	1633.0
44.315	1635.0
44.355	1636.9
44.395	1638.9
44.435	1641.0
44.475	1643.2
44.515	1645.6
44.555	1648.2
44.595	1650.9
44.635	1653.6
44.675	1656.3
