Depth	d18O
0.13	3.05
0.14	3.62
0.17	3.24
0.18	3.28
0.2	3.31
0.23	4.42
0.23	4.59
0.26	4.95
0.28	4.77
0.29	4.97
0.33	4.77
0.38	4.74
0.43	4.3
0.48	4.23
0.53	4.28
0.58	4.35
0.63	4.05
0.68	4.17
0.73	4.08
0.78	4.01
0.83	4.4
0.88	3.85
0.93	3.78
0.98	3.44
1.08	3.65
1.13	3.89
1.18	3.4
1.23	3.68
1.28	3.67
1.33	3.59
1.38	3.62
1.43	3.77
1.48	3.68
1.53	3.3
1.58	3.04
1.63	2.93
1.68	3.39
1.73	2.9
1.78	4.78
1.83	5.17
1.88	4.52
1.93	4.55
1.98	4.25
2.03	4.65
2.08	4.38
2.13	4.36
2.18	4.26
2.23	4.19
2.28	4.4
2.33	4.43
2.38	3.93
2.43	3.29
2.48	3.48
2.53	4.06
2.58	3.22
2.63	4.48
2.68	4.28
2.73	4.27
2.78	4.07
2.83	3.52
2.88	3.09
2.93	3.27
2.98	4.11
3.03	4.0
3.08	4.34
3.13	4.11
3.18	4.42
3.23	4.31
3.28	4.23
3.33	3.72
3.38	3.63
3.43	3.94
3.48	4.12
3.53	4.22
3.58	3.94
3.63	3.86
3.68	3.54
3.73	3.74
3.78	3.38
3.83	3.3
3.88	3.53
3.93	3.36
3.98	3.22
4.03	3.02
4.08	3.06
4.13	3.01
4.18	3.75
4.23	4.85
4.28	4.57
4.33	4.54
4.38	4.48
4.43	4.47
4.48	4.53
4.53	4.32
4.58	4.3
4.63	4.22
4.68	4.15
4.73	4.17
4.78	4.23
4.83	4.02
4.88	3.81
4.93	3.68
4.98	3.57
5.03	3.86
5.08	2.94
5.13	2.95
5.18	3.12
5.23	2.84
5.28	2.86
5.33	2.94
5.38	3.23
5.43	3.04
5.48	3.42
5.53	3.64
5.58	3.74
5.63	3.7
