age(kyr) mean(permil) sigma(permil)
0.000000 3.118253 0.106552
1.000000 3.128523 0.099404
2.000000 3.150567 0.096597
3.000000 3.156737 0.099397
4.000000 3.150664 0.108264
5.000000 3.180957 0.116996
6.000000 3.250175 0.129781
7.000000 3.333201 0.149582
8.000000 3.438025 0.186126
9.000000 3.552179 0.220375
10.000000 3.666764 0.223699
11.000000 3.788669 0.203772
12.000000 3.910634 0.181209
13.000000 4.028173 0.172145
14.000000 4.177787 0.169819
15.000000 4.355571 0.155838
16.000000 4.516003 0.155672
17.000000 4.653029 0.153011
18.000000 4.739357 0.135191
19.000000 4.757025 0.131144
20.000000 4.743445 0.129177
21.000000 4.736412 0.118252
22.000000 4.710228 0.112902
23.000000 4.683881 0.108394
24.000000 4.668094 0.104707
25.000000 4.660875 0.109270
26.000000 4.647918 0.121701
27.000000 4.612646 0.138969
28.000000 4.567744 0.146755
29.000000 4.531695 0.142423
30.000000 4.506329 0.132994
31.000000 4.493043 0.125822
32.000000 4.467780 0.120126
33.000000 4.434253 0.111743
34.000000 4.407098 0.102434
35.000000 4.387525 0.098031
36.000000 4.373362 0.097896
37.000000 4.360818 0.103669
38.000000 4.349861 0.115092
39.000000 4.337172 0.128526
40.000000 4.336146 0.134984
41.000000 4.340412 0.133045
42.000000 4.334019 0.126207
43.000000 4.320205 0.119857
44.000000 4.303044 0.117470
45.000000 4.287175 0.117229
46.000000 4.278866 0.115404
47.000000 4.278494 0.111596
48.000000 4.287468 0.106240
49.000000 4.278138 0.103674
50.000000 4.239162 0.106838
51.000000 4.198801 0.110980
52.000000 4.191690 0.108891
53.000000 4.210687 0.105252
54.000000 4.202618 0.111160
55.000000 4.177204 0.120646
56.000000 4.177255 0.120446
57.000000 4.211255 0.119496
58.000000 4.241782 0.119818
59.000000 4.265076 0.122876
60.000000 4.303646 0.122273
61.000000 4.355617 0.113540
62.000000 4.387355 0.101787
63.000000 4.409020 0.093977
64.000000 4.418471 0.093812
65.000000 4.418461 0.099037
66.000000 4.421539 0.106553
67.000000 4.415481 0.113607
68.000000 4.387260 0.118793
69.000000 4.343322 0.123355
70.000000 4.294711 0.131645
71.000000 4.227690 0.139978
72.000000 4.137971 0.143729
73.000000 4.071308 0.139441
74.000000 4.032669 0.133729
75.000000 3.998599 0.131161
76.000000 3.968261 0.128164
77.000000 3.948571 0.125748
78.000000 3.917552 0.125277
79.000000 3.863847 0.123448
80.000000 3.788671 0.120798
81.000000 3.720522 0.119299
82.000000 3.675845 0.119991
83.000000 3.646735 0.123396
84.000000 3.666538 0.126139
85.000000 3.751120 0.125914
86.000000 3.847486 0.124755
87.000000 3.929348 0.128758
88.000000 3.994636 0.135821
89.000000 4.017298 0.137915
90.000000 4.000072 0.137864
91.000000 3.973312 0.139855
92.000000 3.932420 0.141001
93.000000 3.887553 0.136848
94.000000 3.852841 0.128167
95.000000 3.824903 0.121353
96.000000 3.800277 0.118134
97.000000 3.775451 0.115309
98.000000 3.747935 0.113930
99.000000 3.719768 0.114837
100.000000 3.700069 0.118345
101.000000 3.691774 0.126288
102.000000 3.691282 0.136784
103.000000 3.691739 0.146162
104.000000 3.692095 0.154268
105.000000 3.692450 0.161319
106.000000 3.692805 0.167642
107.000000 3.693160 0.173463
108.000000 3.693514 0.178960
109.000000 3.693868 0.184265
110.000000 3.694221 0.189461
