Depth	d18O
0.0	3.32
0.05	3.39
0.1	3.4
0.15	3.386
0.2	3.541
0.25	4.06
0.3	4.89
0.35	4.76
0.4	4.862
0.45	4.81
0.5	4.882
0.55	4.72
0.6	4.44
0.65	4.63
0.7	4.61
0.75	4.7
0.8	4.63
0.85	4.57
0.9	4.53
0.95	4.54
1.0	4.65
1.05	4.782
1.1	4.852
1.15	4.54
1.2	4.51
1.25	4.32
1.3	4.36
1.4	4.04
1.45	4.11
1.46	4.1
1.51	4.472
1.56	3.89
1.61	4.02
1.7	3.27
1.75	3.27
1.8	3.81
1.85	4.24
1.9	4.28
1.95	3.502
2.0	3.99
2.05	4.42
2.1	4.19
2.15	4.88
2.2	4.92
2.25	4.93
2.3	4.99
2.35	4.82
2.4	4.85
2.45	4.81
2.5	4.61
2.55	4.53
2.6	4.96
2.65	4.74
2.7	4.78
2.75	4.85
2.8	4.4
2.85	4.98
2.95	4.72
3.0	4.44
3.05	4.49
3.1	4.47
3.2	4.5
3.25	4.46
3.3	4.18
3.35	4.52
3.45	4.57
3.5	4.18
3.55	3.94
3.65	3.81
3.7	4.12
3.75	3.752
3.8	3.792
3.9	3.92
3.95	3.7
4.0	3.73
4.05	3.69
4.15	3.842
4.2	3.79
4.25	3.782
4.3	4.08
4.35	4.36
4.4	4.33
4.45	4.33
4.5	4.59
4.6	4.54
4.65	4.42
4.7	4.45
4.75	4.38
4.8	4.285
4.85	4.26
4.9	4.16
4.95	3.93
5.0	3.52
5.05	3.52
5.1	3.541
5.15	3.772
5.2	3.77
5.25	3.97
5.3	4.3
5.4	4.25
5.5	4.55
5.55	4.57
5.6	4.39
5.65	4.59
5.7	4.6
5.75	4.53
5.8	4.07
5.85	4.5
5.9	4.48
5.95	4.47
6.0	4.44
6.05	4.47
6.1	4.88
6.2	4.56
6.25	4.43
6.3	4.33
6.4	4.58
6.45	4.44
6.5	4.3
6.55	4.05
6.6	4.13
6.65	4.27
6.7	4.25
6.75	4.46
6.8	4.2
6.85	4.1
6.9	4.28
6.95	4.26
7.0	4.19
7.05	4.2
7.1	4.18
7.2	4.22
7.25	3.88
7.3	3.93
7.35	3.781
7.4	3.69
7.45	3.85
7.5	3.52
7.55	3.74
7.6	3.62
7.65	3.632
7.7	3.422
7.75	3.492
7.8	3.422
7.85	3.442
7.9	3.47
7.95	3.55
8.0	3.68
8.05	3.68
8.1	3.82
8.15	3.932
8.2	4.06
8.25	4.212
8.35	4.772
8.4	4.662
8.45	4.632
8.5	4.55
8.55	4.82
8.6	4.84
8.65	5.28
8.7	5.38
8.75	4.94
8.8	5.38
8.9	5.26
8.95	4.9
9.0	5.08
9.05	5.0
9.1	4.81
9.2	4.92
9.25	4.78
9.3	4.75
9.35	4.83
9.4	4.55
9.45	4.63
9.5	4.62
9.55	4.57
9.6	4.67
9.65	4.6
9.7	4.58
9.75	4.45
9.8	4.52
9.9	4.55
9.95	4.31
10.0	4.255
10.05	4.26
10.1	4.27
10.15	4.31
10.2	4.28
10.25	4.185
10.3	4.195
10.35	4.04
10.4	3.99
10.45	4.07
10.5	4.01
10.55	3.952
10.6	4.072
10.65	3.872
10.7	3.892
10.75	4.051
10.8	4.052
10.85	4.082
10.9	4.172
10.95	4.202
11.0	4.066
11.05	4.081
11.1	4.212
11.15	4.242
11.2	4.241
11.25	4.422
11.3	4.09
11.35	4.29
11.4	4.57
11.45	4.28
11.5	3.961
11.55	4.47
11.61	4.03
11.65	4.15
11.7	4.1
11.75	4.45
11.8	4.36
11.85	4.48
11.9	4.48
11.95	4.43
12.0	4.395
12.05	4.09
12.1	4.322
12.15	4.28
12.2	4.352
12.25	4.295
12.3	4.29
12.35	4.2
12.4	4.36
12.45	4.392
12.5	4.382
12.55	4.492
12.6	4.442
