age(kyr) mean(permil) sigma(permil)
1390.000000 3.581728 0.237190
1391.000000 3.578525 0.231619
1392.000000 3.575294 0.225755
1393.000000 3.572036 0.219574
1394.000000 3.568751 0.213048
1395.000000 3.565438 0.206153
1396.000000 3.562097 0.198865
1397.000000 3.558728 0.191162
1398.000000 3.555332 0.183051
1399.000000 3.552918 0.174856
1400.000000 3.558088 0.168186
1401.000000 3.586696 0.164270
1402.000000 3.640645 0.163116
1403.000000 3.702773 0.162958
1404.000000 3.768877 0.164052
1405.000000 3.844330 0.165488
1406.000000 3.920828 0.166688
1407.000000 3.988848 0.166555
1408.000000 4.035710 0.166362
1409.000000 4.055434 0.167064
1410.000000 4.051292 0.168953
1411.000000 4.039366 0.170544
1412.000000 4.026910 0.171989
1413.000000 4.012091 0.172875
1414.000000 3.993127 0.174253
1415.000000 3.965525 0.175707
1416.000000 3.929227 0.176181
1417.000000 3.889692 0.175454
1418.000000 3.853564 0.174508
1419.000000 3.823011 0.173387
1420.000000 3.792333 0.172107
1421.000000 3.761432 0.170649
1422.000000 3.723363 0.169540
1423.000000 3.674771 0.167975
1424.000000 3.616341 0.165564
1425.000000 3.549338 0.163082
1426.000000 3.483718 0.160391
1427.000000 3.421766 0.157714
1428.000000 3.370165 0.154702
1429.000000 3.328791 0.151958
1430.000000 3.298122 0.150449
1431.000000 3.278261 0.149161
1432.000000 3.265037 0.148862
1433.000000 3.252898 0.149041
1434.000000 3.239973 0.149700
1435.000000 3.224626 0.150916
1436.000000 3.211806 0.152666
1437.000000 3.203110 0.155541
1438.000000 3.197994 0.159216
1439.000000 3.195279 0.163395
1440.000000 3.197836 0.168179
1441.000000 3.200619 0.173736
1442.000000 3.203117 0.180019
1443.000000 3.205459 0.186643
1444.000000 3.210617 0.193999
1445.000000 3.218000 0.202051
1446.000000 3.229608 0.210409
1447.000000 3.244447 0.218860
1448.000000 3.266759 0.227111
1449.000000 3.307235 0.234958
1450.000000 3.375513 0.241967
1451.000000 3.476502 0.248766
1452.000000 3.599145 0.253288
1453.000000 3.728033 0.255305
1454.000000 3.845396 0.255256
1455.000000 3.941292 0.253773
1456.000000 4.011299 0.251676
1457.000000 4.054688 0.249104
1458.000000 4.076347 0.245638
1459.000000 4.081340 0.241509
1460.000000 4.071274 0.237601
1461.000000 4.049161 0.233764
1462.000000 4.019247 0.229714
1463.000000 3.979499 0.225812
1464.000000 3.929422 0.222022
1465.000000 3.871034 0.217939
1466.000000 3.807985 0.213958
1467.000000 3.746131 0.209816
1468.000000 3.686423 0.205312
1469.000000 3.630236 0.201337
1470.000000 3.579023 0.197219
1471.000000 3.529437 0.193438
1472.000000 3.483352 0.190449
1473.000000 3.441755 0.187491
1474.000000 3.405773 0.184448
1475.000000 3.375509 0.181493
1476.000000 3.351891 0.179257
1477.000000 3.331224 0.177412
1478.000000 3.315537 0.176138
1479.000000 3.306013 0.175160
1480.000000 3.302242 0.174560
1481.000000 3.302148 0.174556
1482.000000 3.301514 0.174967
1483.000000 3.301672 0.175946
1484.000000 3.301785 0.177488
1485.000000 3.306298 0.179363
1486.000000 3.318889 0.181687
1487.000000 3.340554 0.184830
1488.000000 3.373983 0.187757
1489.000000 3.418833 0.190683
1490.000000 3.483221 0.193885
1491.000000 3.570431 0.196603
1492.000000 3.673010 0.198847
1493.000000 3.782755 0.199745
1494.000000 3.888115 0.198653
1495.000000 3.982747 0.196968
1496.000000 4.065199 0.195644
1497.000000 4.130640 0.194500
1498.000000 4.177269 0.192882
1499.000000 4.205024 0.190919
1500.000000 4.215748 0.189269
1501.000000 4.208685 0.187896
1502.000000 4.188657 0.186231
1503.000000 4.159420 0.184796
1504.000000 4.122460 0.183312
1505.000000 4.082308 0.181916
1506.000000 4.036226 0.180616
1507.000000 3.988731 0.179105
1508.000000 3.941348 0.177690
1509.000000 3.890204 0.176502
1510.000000 3.837770 0.175649
1511.000000 3.786931 0.174244
1512.000000 3.741452 0.172093
1513.000000 3.705550 0.170600
1514.000000 3.676211 0.168982
1515.000000 3.651096 0.167596
1516.000000 3.631320 0.166603
1517.000000 3.616118 0.166189
1518.000000 3.605301 0.166133
1519.000000 3.597680 0.166330
1520.000000 3.595482 0.166856
1521.000000 3.599997 0.167801
1522.000000 3.610787 0.168996
1523.000000 3.628330 0.170889
1524.000000 3.654038 0.172423
1525.000000 3.688196 0.174172
1526.000000 3.729340 0.175655
1527.000000 3.777361 0.176809
1528.000000 3.831654 0.178202
1529.000000 3.895229 0.179562
1530.000000 3.969453 0.180862
1531.000000 4.051084 0.181628
1532.000000 4.130424 0.180312
1533.000000 4.193981 0.178633
1534.000000 4.237920 0.176944
1535.000000 4.262892 0.175780
1536.000000 4.274194 0.174937
1537.000000 4.271609 0.174043
1538.000000 4.257525 0.173645
1539.000000 4.230949 0.174210
1540.000000 4.190578 0.175335
1541.000000 4.138704 0.176266
1542.000000 4.080876 0.176861
1543.000000 4.025135 0.176873
1544.000000 3.976334 0.177183
1545.000000 3.936119 0.177862
1546.000000 3.896615 0.179600
1547.000000 3.857394 0.181111
1548.000000 3.821209 0.181320
1549.000000 3.790851 0.181663
1550.000000 3.764582 0.181841
1551.000000 3.740102 0.181870
1552.000000 3.715882 0.181745
1553.000000 3.696590 0.180825
1554.000000 3.682400 0.180262
1555.000000 3.672189 0.179596
1556.000000 3.662949 0.179094
1557.000000 3.652789 0.178423
1558.000000 3.638239 0.177934
1559.000000 3.619691 0.177475
1560.000000 3.600544 0.176210
1561.000000 3.581599 0.175656
1562.000000 3.564611 0.175599
1563.000000 3.556776 0.175234
1564.000000 3.558435 0.175093
1565.000000 3.571166 0.174728
1566.000000 3.595844 0.174653
1567.000000 3.636148 0.174595
1568.000000 3.690271 0.174731
1569.000000 3.755454 0.174636
1570.000000 3.831232 0.173764
1571.000000 3.911547 0.171706
1572.000000 3.986565 0.169208
1573.000000 4.045521 0.166445
1574.000000 4.084475 0.164005
1575.000000 4.100993 0.161468
1576.000000 4.091609 0.159626
1577.000000 4.059700 0.158102
1578.000000 4.014050 0.157103
1579.000000 3.962038 0.155138
1580.000000 3.908001 0.153266
1581.000000 3.861468 0.152313
1582.000000 3.821052 0.151512
1583.000000 3.786433 0.151087
1584.000000 3.756603 0.150300
1585.000000 3.733383 0.150561
1586.000000 3.720313 0.151314
1587.000000 3.715029 0.152023
1588.000000 3.710632 0.152450
1589.000000 3.701763 0.153104
1590.000000 3.689423 0.153556
1591.000000 3.675896 0.154068
1592.000000 3.660037 0.155084
1593.000000 3.639559 0.156101
1594.000000 3.615822 0.156838
1595.000000 3.585721 0.157842
1596.000000 3.551704 0.159107
1597.000000 3.516666 0.159243
1598.000000 3.484441 0.159743
1599.000000 3.456594 0.159750
1600.000000 3.436242 0.159636
1601.000000 3.426172 0.160160
1602.000000 3.431097 0.159816
1603.000000 3.455308 0.159140
1604.000000 3.486284 0.158282
1605.000000 3.515028 0.156048
1606.000000 3.546354 0.153803
1607.000000 3.574435 0.152076
1608.000000 3.597148 0.150468
1609.000000 3.619374 0.148698
1610.000000 3.641451 0.147307
1611.000000 3.661901 0.145627
1612.000000 3.681457 0.144489
1613.000000 3.693721 0.143657
1614.000000 3.699587 0.143278
1615.000000 3.698644 0.143746
1616.000000 3.694200 0.144695
1617.000000 3.684175 0.146154
1618.000000 3.669792 0.147686
1619.000000 3.656717 0.150085
1620.000000 3.646325 0.152734
1621.000000 3.641838 0.154945
1622.000000 3.644454 0.157375
1623.000000 3.652623 0.160323
1624.000000 3.660031 0.162655
1625.000000 3.660788 0.165184
1626.000000 3.653595 0.167943
1627.000000 3.641156 0.170308
1628.000000 3.620146 0.172674
1629.000000 3.591190 0.174881
1630.000000 3.561466 0.176608
1631.000000 3.537189 0.178618
1632.000000 3.517797 0.181030
1633.000000 3.505973 0.184331
1634.000000 3.500552 0.188098
1635.000000 3.502567 0.191984
1636.000000 3.512336 0.196297
1637.000000 3.529809 0.200932
1638.000000 3.557865 0.205506
1639.000000 3.598008 0.209645
1640.000000 3.648747 0.213222
1641.000000 3.704335 0.215475
1642.000000 3.760183 0.216873
1643.000000 3.813315 0.216969
1644.000000 3.862946 0.216162
1645.000000 3.911764 0.214368
1646.000000 3.956580 0.211751
1647.000000 4.000324 0.208577
1648.000000 4.046045 0.204798
1649.000000 4.087447 0.199841
1650.000000 4.120126 0.194092
1651.000000 4.139327 0.188550
1652.000000 4.146975 0.183384
1653.000000 4.144403 0.178662
1654.000000 4.134221 0.174266
1655.000000 4.120484 0.170423
1656.000000 4.106941 0.167376
1657.000000 4.093042 0.165251
1658.000000 4.081667 0.163733
1659.000000 4.072140 0.162172
1660.000000 4.059966 0.161715
1661.000000 4.045291 0.161588
1662.000000 4.025037 0.161173
1663.000000 4.001231 0.161840
1664.000000 3.970350 0.162150
1665.000000 3.934196 0.162248
1666.000000 3.896075 0.162596
1667.000000 3.857964 0.162520
1668.000000 3.821096 0.162224
1669.000000 3.784627 0.161446
1670.000000 3.749068 0.160773
1671.000000 3.716166 0.159589
1672.000000 3.685364 0.158468
1673.000000 3.653436 0.156719
1674.000000 3.627605 0.155389
1675.000000 3.607467 0.153782
1676.000000 3.591074 0.152307
1677.000000 3.575013 0.150941
1678.000000 3.560736 0.149980
1679.000000 3.550904 0.149190
1680.000000 3.544120 0.148524
1681.000000 3.541660 0.148529
1682.000000 3.541241 0.148791
1683.000000 3.540865 0.149629
1684.000000 3.542702 0.150788
1685.000000 3.548877 0.152541
1686.000000 3.557497 0.154792
1687.000000 3.574010 0.156923
1688.000000 3.597022 0.158858
1689.000000 3.617715 0.161397
1690.000000 3.634246 0.163750
1691.000000 3.648286 0.165742
1692.000000 3.666717 0.167941
1693.000000 3.690632 0.170469
1694.000000 3.713749 0.173466
1695.000000 3.738112 0.176768
1696.000000 3.768842 0.180052
1697.000000 3.809809 0.183844
1698.000000 3.856037 0.187037
1699.000000 3.906319 0.189081
1700.000000 3.951558 0.190368
1701.000000 3.984525 0.191721
1702.000000 4.003254 0.192824
1703.000000 4.010904 0.194052
1704.000000 4.010156 0.195598
1705.000000 4.001555 0.197672
1706.000000 3.982742 0.199941
1707.000000 3.953615 0.201966
1708.000000 3.916870 0.204150
1709.000000 3.875157 0.206797
1710.000000 3.831141 0.209275
1711.000000 3.790057 0.211958
1712.000000 3.756345 0.214123
1713.000000 3.728737 0.215867
1714.000000 3.704821 0.218071
1715.000000 3.685241 0.220530
1716.000000 3.668483 0.222996
1717.000000 3.655581 0.225305
1718.000000 3.648701 0.226999
1719.000000 3.645119 0.228453
1720.000000 3.641812 0.229776
1721.000000 3.641947 0.231152
1722.000000 3.651428 0.232299
1723.000000 3.667988 0.233625
1724.000000 3.682932 0.234847
1725.000000 3.692350 0.236227
1726.000000 3.698050 0.237851
1727.000000 3.699063 0.239368
1728.000000 3.694868 0.240708
1729.000000 3.686984 0.242161
1730.000000 3.675707 0.243605
1731.000000 3.663308 0.245248
1732.000000 3.650979 0.246767
1733.000000 3.642138 0.248480
1734.000000 3.637312 0.250186
1735.000000 3.636921 0.251939
1736.000000 3.641337 0.253370
1737.000000 3.651534 0.254768
1738.000000 3.669206 0.255716
1739.000000 3.693073 0.256230
1740.000000 3.721097 0.256302
1741.000000 3.751629 0.256526
1742.000000 3.783043 0.256577
1743.000000 3.814417 0.256111
1744.000000 3.841811 0.255289
1745.000000 3.864721 0.254286
1746.000000 3.879768 0.252912
1747.000000 3.887118 0.250904
1748.000000 3.883470 0.248803
1749.000000 3.871347 0.246410
1750.000000 3.853575 0.243686
1751.000000 3.831458 0.241003
1752.000000 3.807119 0.238494
1753.000000 3.782987 0.236109
1754.000000 3.758573 0.233669
1755.000000 3.732777 0.230849
1756.000000 3.708183 0.227745
1757.000000 3.682132 0.225107
1758.000000 3.653906 0.222124
1759.000000 3.624237 0.218801
1760.000000 3.591665 0.216343
1761.000000 3.556501 0.214071
1762.000000 3.520459 0.211304
1763.000000 3.483690 0.207715
1764.000000 3.452822 0.203583
1765.000000 3.428386 0.199660
1766.000000 3.413058 0.196052
1767.000000 3.406833 0.192265
1768.000000 3.406485 0.188344
1769.000000 3.407728 0.185003
1770.000000 3.410339 0.182191
1771.000000 3.415750 0.179530
1772.000000 3.425044 0.177249
1773.000000 3.437608 0.175694
1774.000000 3.449746 0.174290
1775.000000 3.462551 0.173202
1776.000000 3.478462 0.172373
1777.000000 3.498772 0.171741
1778.000000 3.522512 0.171443
1779.000000 3.550089 0.171622
1780.000000 3.579658 0.171829
1781.000000 3.606714 0.171682
1782.000000 3.628680 0.171770
1783.000000 3.645170 0.171944
1784.000000 3.663748 0.171864
