depth(m)	initial_age(kiloyear)
12.31	704.98
12.41	710.65
12.46	713.84
12.51	717.04
12.56	720.24
12.61	723.43
12.66	726.63
12.71	730.05
12.76	733.7
12.86	741.01
12.91	744.66
12.96	748.31
13.01	751.96
13.16	762.63
13.21	765.82
13.26	769.02
13.31	772.21
13.36	775.41
13.41	778.61
13.46	781.8
13.51	785.0
13.56	788.53
13.61	792.19
13.66	795.94
13.71	799.77
13.76	803.61
13.81	807.5
13.86	811.5
13.91	815.49
13.96	819.71
14.01	824.6
14.06	829.92
14.11	835.25
14.21	845.9
14.26	851.23
14.31	856.55
14.36	861.88
14.41	867.21
14.46	872.53
14.51	877.86
14.56	883.19
14.61	888.51
14.66	893.84
14.71	899.17
14.76	904.49
14.81	909.74
14.86	914.26
15.06	931.3
15.16	939.82
15.21	944.08
15.26	948.34
15.36	956.87
15.41	961.21
15.46	966.0
15.51	970.79
15.56	975.59
15.61	980.38
15.66	985.17
15.71	989.97
15.76	994.66
15.82	999.77
15.86	1003.18
15.91	1007.44
15.94	1010.0
