depth(m)	initial_age(kiloyear)
3.33	4.45
5.87	3.59
8.4	4.18
10.93	4.69
13.47	4.29
16.0	5.22
21.75	5.1
27.5	4.79
33.25	4.54
39.0	4.7
44.75	4.6
50.5	4.62
56.25	4.55
62.0	4.71
66.8	4.58
71.6	4.35
76.4	4.33
81.2	4.23
86.0	4.35
88.4	4.33
93.2	4.03
95.6	4.17
98.0	3.79
102.0	3.93
106.0	4.22
121.45	3.57
126.0	4.33
131.2	5.03
134.0	5.09
144.0	5.0
149.0	4.8
154.0	4.74
159.0	4.64
164.0	4.86
169.0	4.82
174.0	4.78
184.0	4.83
190.5	3.93
197.0	3.74
203.5	4.78
210.0	4.17
216.5	4.82
223.0	4.5
229.5	4.68
236.0	4.15
251.84	4.92
260.88	4.69
269.92	4.75
278.96	4.6
288.0	4.13
293.0	4.43
298.0	4.43
301.95	4.17
309.85	3.89
313.8	3.93
318.54	3.71
321.7	3.78
325.65	3.72
329.6	3.69
334.7	4.45
339.8	4.52
344.9	4.43
350.0	3.8
358.79	4.47
363.19	4.61
367.58	4.53
371.98	4.41
376.37	4.1
380.77	4.19
385.17	3.91
389.56	4.03
393.96	4.01
402.75	3.54
407.14	3.41
411.54	3.45
413.81	3.54
416.09	3.77
418.36	4.05
420.63	3.98
422.91	4.26
426.54	4.52
429.73	5.06
432.0	5.38
443.0	4.97
454.0	4.71
465.0	4.91
476.0	4.07
479.54	4.06
486.61	4.24
490.15	4.08
500.76	4.07
502.42	4.34
504.08	4.95
514.04	4.49
515.7	4.36
517.36	4.34
519.02	4.08
520.68	4.06
522.34	3.83
524.0	3.82
528.14	4.41
532.29	4.37
536.43	4.29
540.57	4.47
544.71	4.29
548.86	4.3
553.0	4.97
557.14	4.35
561.29	4.65
565.43	4.43
573.71	4.4
577.86	4.78
582.0	4.9
588.4	4.64
591.6	4.0
594.8	4.25
598.0	3.88
601.2	4.45
604.4	4.54
610.8	4.38
614.0	3.8
620.0	4.36
623.0	4.65
626.0	4.98
628.95	4.76
631.9	4.59
634.86	5.23
637.81	4.84
640.76	4.58
643.71	4.63
649.62	5.06
652.57	4.9
655.52	5.05
658.48	4.72
661.43	4.1
664.38	4.76
667.33	4.8
673.24	4.84
676.19	4.6
679.14	4.48
682.1	4.46
685.05	4.2
688.0	4.03
691.38	4.43
704.88	4.31
709.1	4.12
713.32	4.41
717.54	4.41
721.77	4.99
725.99	4.66
730.21	4.48
734.43	4.54
742.87	4.67
747.09	4.65
751.31	4.84
756.6	4.75
759.25	4.08
761.89	4.34
764.54	4.29
767.18	4.3
769.83	4.8
777.76	4.6
780.41	4.38
783.05	4.95
785.7	4.89
788.34	4.84
790.99	4.97
795.05	4.81
807.23	4.62
815.35	4.16
819.41	4.14
823.47	4.21
827.52	4.31
831.58	4.17
835.64	4.16
839.7	4.15
843.76	4.09
847.82	3.93
851.88	4.49
855.94	4.24
860.0	4.23
863.82	4.74
867.64	4.57
871.47	4.98
875.29	4.52
879.11	5.23
882.93	5.12
886.75	4.97
890.57	4.81
894.4	4.52
898.22	4.31
902.04	4.31
905.86	4.99
909.68	4.54
917.33	4.34
924.97	4.7
928.79	4.89
936.43	4.9
940.26	4.02
944.08	3.93
947.9	4.04
951.72	3.98
955.23	3.76
958.74	4.59
962.25	4.16
965.75	4.74
972.77	4.27
976.28	4.4
983.3	4.26
986.8	4.28
990.31	4.06
997.33	3.62
1001.5	4.09
1009.7	4.52
1013.6	4.37
1015.6	4.53
1017.6	4.28
1019.6	4.04
1023.5	3.91
1025.5	3.95
1027.4	4.19
1029.4	4.03
1031.8	4.67
1033.4	4.39
1035.3	4.84
1037.3	4.77
1039.9	4.79
1042.5	4.7
1047.7	4.51
1050.3	4.57
1052.9	4.33
1055.5	4.01
1058.1	4.28
1060.7	4.2
1065.9	3.68
1073.6	4.16
1077.5	3.67
1081.3	4.64
1085.2	4.47
1089.1	4.21
1092.9	4.43
1096.8	4.46
1099.1	4.45
1103.7	4.28
