depth(m)	initial_age(kiloyear)
33.42	386.3
33.92	390.9
34.17	393.1
34.42	395.4
34.67	397.7
34.92	399.9
35.17	402.2
35.42	405.2
35.67	408.2
35.92	411.2
36.17	414.2
36.42	417.2
36.92	423.1
37.42	429.1
37.67	432.1
37.92	435.1
38.17	438.9
38.42	442.7
38.67	446.4
39.17	454.0
39.42	457.8
39.67	461.5
39.92	465.3
40.17	469.1
40.42	472.9
40.67	476.6
40.92	480.4
41.17	484.2
41.42	488.0
41.67	491.7
42.46	502.4
43.3	513.0
43.55	516.3
43.8	519.0
44.05	522.7
44.3	525.8
44.55	529.0
44.86	533.0
45.11	536.2
45.36	539.4
45.61	542.5
45.86	545.7
46.36	552.1
46.61	555.3
47.11	561.7
47.36	564.9
47.61	568.0
47.86	571.2
48.11	574.4
48.36	577.6
48.61	582.6
48.86	587.6
49.11	592.1
49.36	596.7
49.61	601.2
49.86	605.8
50.36	613.3
50.61	616.3
50.86	619.3
51.11	622.3
51.36	625.3
51.61	628.4
51.86	631.4
52.28	635.9
52.36	636.7
52.53	638.4
52.61	639.2
52.86	641.6
53.03	643.3
53.07	643.7
53.28	645.8
53.3	646.0
53.53	648.3
53.55	648.5
53.78	650.8
53.8	651.0
54.05	653.4
54.3	655.9
54.55	658.4
54.8	660.9
55.05	663.4
55.3	665.8
55.55	668.3
56.05	673.3
56.3	675.8
56.55	678.2
56.8	680.7
57.05	683.2
57.55	688.1
58.3	694.7
58.55	696.4
58.8	698.0
59.05	699.7
