age(kyr) mean(permil) sigma(permil)
1380.000000 3.563175 0.243655
1381.000000 3.559772 0.238815
1382.000000 3.556417 0.233995
1383.000000 3.553132 0.229062
1384.000000 3.549973 0.224068
1385.000000 3.546596 0.218908
1386.000000 3.542792 0.213253
1387.000000 3.538712 0.207099
1388.000000 3.534595 0.200804
1389.000000 3.529944 0.194129
1390.000000 3.525072 0.187184
1391.000000 3.520225 0.180136
1392.000000 3.515827 0.172944
1393.000000 3.512895 0.165927
1394.000000 3.510412 0.158957
1395.000000 3.508455 0.153140
1396.000000 3.507320 0.147869
1397.000000 3.508211 0.142783
1398.000000 3.511155 0.138416
1399.000000 3.515527 0.134844
1400.000000 3.518961 0.131757
1401.000000 3.526341 0.128725
1402.000000 3.546668 0.126845
1403.000000 3.584619 0.125475
1404.000000 3.650961 0.124986
1405.000000 3.722384 0.122886
1406.000000 3.784580 0.121289
1407.000000 3.842785 0.120978
1408.000000 3.907750 0.121890
1409.000000 3.981067 0.122332
1410.000000 4.034938 0.122225
1411.000000 4.070102 0.123476
1412.000000 4.094920 0.124906
1413.000000 4.108210 0.127227
1414.000000 4.110977 0.129493
1415.000000 4.086137 0.132270
1416.000000 4.024899 0.135449
1417.000000 3.966292 0.137246
1418.000000 3.933354 0.137859
1419.000000 3.922266 0.138632
1420.000000 3.914433 0.139125
1421.000000 3.883742 0.139861
1422.000000 3.832131 0.140177
1423.000000 3.779328 0.138414
1424.000000 3.736851 0.136813
1425.000000 3.688097 0.135779
1426.000000 3.635079 0.134117
1427.000000 3.572450 0.132853
1428.000000 3.499279 0.131263
1429.000000 3.433200 0.128797
1430.000000 3.377978 0.127015
1431.000000 3.326987 0.125207
1432.000000 3.289736 0.124012
1433.000000 3.266342 0.123184
1434.000000 3.252070 0.122605
1435.000000 3.239021 0.122206
1436.000000 3.232094 0.122270
1437.000000 3.226178 0.122821
1438.000000 3.223998 0.123961
1439.000000 3.220567 0.126022
1440.000000 3.214097 0.128940
1441.000000 3.211101 0.133004
1442.000000 3.209940 0.138108
1443.000000 3.210138 0.143924
1444.000000 3.209044 0.150857
1445.000000 3.207728 0.159014
1446.000000 3.201044 0.167786
1447.000000 3.196697 0.176423
1448.000000 3.203626 0.184853
1449.000000 3.239173 0.193297
1450.000000 3.325995 0.201622
1451.000000 3.461219 0.208090
1452.000000 3.629323 0.212128
1453.000000 3.809119 0.212399
1454.000000 3.968583 0.211320
1455.000000 4.082004 0.208616
1456.000000 4.153445 0.204959
1457.000000 4.182651 0.200273
1458.000000 4.181387 0.195652
1459.000000 4.163519 0.190721
1460.000000 4.139667 0.185590
1461.000000 4.106644 0.180826
1462.000000 4.058437 0.176371
1463.000000 3.993043 0.172084
1464.000000 3.917780 0.167082
1465.000000 3.844955 0.162056
1466.000000 3.773274 0.157904
1467.000000 3.701372 0.154240
1468.000000 3.639662 0.150439
1469.000000 3.584247 0.146794
1470.000000 3.533041 0.143880
1471.000000 3.483321 0.141028
1472.000000 3.441569 0.138531
1473.000000 3.406760 0.136724
1474.000000 3.374719 0.135460
1475.000000 3.347274 0.133448
1476.000000 3.323813 0.131912
1477.000000 3.306270 0.131037
1478.000000 3.298166 0.129873
1479.000000 3.303849 0.129049
1480.000000 3.311769 0.128125
1481.000000 3.308877 0.127913
1482.000000 3.298849 0.128322
1483.000000 3.290004 0.129213
1484.000000 3.278823 0.130498
1485.000000 3.270968 0.132398
1486.000000 3.269019 0.135321
1487.000000 3.268302 0.138540
1488.000000 3.268409 0.142020
1489.000000 3.293410 0.146999
1490.000000 3.370495 0.152312
1491.000000 3.494058 0.156919
1492.000000 3.641409 0.159677
1493.000000 3.794425 0.160907
1494.000000 3.933614 0.162085
1495.000000 4.047065 0.163117
1496.000000 4.129545 0.162751
1497.000000 4.178945 0.161512
1498.000000 4.202765 0.160342
1499.000000 4.208502 0.158976
1500.000000 4.199666 0.158013
1501.000000 4.185103 0.157185
1502.000000 4.163855 0.155823
1503.000000 4.143584 0.154651
1504.000000 4.121918 0.153723
1505.000000 4.094122 0.152822
1506.000000 4.052010 0.152230
1507.000000 3.997552 0.151286
1508.000000 3.939755 0.150906
1509.000000 3.883999 0.151151
1510.000000 3.828814 0.152045
1511.000000 3.772079 0.152805
1512.000000 3.720752 0.152730
1513.000000 3.683153 0.152473
1514.000000 3.656766 0.152911
1515.000000 3.636050 0.153463
1516.000000 3.621211 0.154396
1517.000000 3.609874 0.155150
1518.000000 3.602012 0.156400
1519.000000 3.601415 0.158223
1520.000000 3.605502 0.160167
1521.000000 3.608315 0.161661
1522.000000 3.614832 0.163526
1523.000000 3.631522 0.165270
1524.000000 3.657782 0.167291
1525.000000 3.698960 0.168548
1526.000000 3.754061 0.169746
1527.000000 3.819826 0.170060
1528.000000 3.885638 0.169862
1529.000000 3.949196 0.169323
1530.000000 4.017643 0.168888
1531.000000 4.092093 0.167878
1532.000000 4.164616 0.165879
1533.000000 4.224503 0.163442
1534.000000 4.261574 0.161577
1535.000000 4.282849 0.159446
1536.000000 4.292094 0.157641
1537.000000 4.296040 0.156314
1538.000000 4.297629 0.155349
1539.000000 4.287483 0.154807
1540.000000 4.252727 0.154639
1541.000000 4.200050 0.154996
1542.000000 4.135419 0.155721
1543.000000 4.065748 0.156497
1544.000000 4.000604 0.157548
1545.000000 3.947641 0.158884
1546.000000 3.901283 0.161072
1547.000000 3.859630 0.163332
1548.000000 3.824198 0.165651
1549.000000 3.799197 0.167568
1550.000000 3.779691 0.169605
1551.000000 3.759961 0.171223
1552.000000 3.742523 0.172882
1553.000000 3.731454 0.174525
1554.000000 3.718861 0.175607
1555.000000 3.704473 0.175622
1556.000000 3.691996 0.175510
1557.000000 3.679550 0.175461
1558.000000 3.665406 0.175851
1559.000000 3.646523 0.175741
1560.000000 3.626449 0.174831
1561.000000 3.605254 0.173185
1562.000000 3.587617 0.172504
1563.000000 3.572710 0.171066
1564.000000 3.566831 0.170158
1565.000000 3.573373 0.168922
1566.000000 3.594245 0.167950
1567.000000 3.627300 0.166997
1568.000000 3.672444 0.165944
1569.000000 3.736649 0.165009
1570.000000 3.817766 0.163016
1571.000000 3.908802 0.161522
1572.000000 3.992911 0.159478
1573.000000 4.061242 0.156504
1574.000000 4.107831 0.153288
1575.000000 4.127872 0.150519
1576.000000 4.114693 0.148562
1577.000000 4.077648 0.147074
1578.000000 4.030580 0.145410
1579.000000 3.978811 0.144048
1580.000000 3.926160 0.142635
1581.000000 3.881735 0.142215
1582.000000 3.841239 0.142071
1583.000000 3.803715 0.142054
1584.000000 3.775812 0.141865
1585.000000 3.756013 0.142572
1586.000000 3.739201 0.143880
1587.000000 3.731336 0.145026
1588.000000 3.729191 0.146504
1589.000000 3.726343 0.148035
1590.000000 3.716644 0.149520
1591.000000 3.700711 0.150285
1592.000000 3.682839 0.151917
1593.000000 3.660418 0.153045
1594.000000 3.634806 0.153891
1595.000000 3.604917 0.155074
1596.000000 3.569550 0.155603
1597.000000 3.535710 0.155881
1598.000000 3.496767 0.156342
1599.000000 3.460364 0.156519
1600.000000 3.433473 0.156069
1601.000000 3.416245 0.155644
1602.000000 3.411777 0.155155
1603.000000 3.424344 0.154461
1604.000000 3.448683 0.154304
1605.000000 3.481932 0.152927
1606.000000 3.520235 0.151820
1607.000000 3.558686 0.150560
1608.000000 3.591071 0.149061
1609.000000 3.617601 0.147501
1610.000000 3.644024 0.145870
1611.000000 3.666829 0.144817
1612.000000 3.682278 0.143339
1613.000000 3.696532 0.142407
1614.000000 3.704185 0.141054
1615.000000 3.708620 0.140024
1616.000000 3.705281 0.139954
1617.000000 3.695133 0.139934
1618.000000 3.681062 0.140280
1619.000000 3.668100 0.140700
1620.000000 3.656139 0.141864
1621.000000 3.644185 0.143464
1622.000000 3.642058 0.145194
1623.000000 3.646123 0.146669
1624.000000 3.657075 0.149383
1625.000000 3.664293 0.151711
1626.000000 3.666898 0.154291
1627.000000 3.652797 0.156765
1628.000000 3.627458 0.158889
1629.000000 3.597053 0.161226
1630.000000 3.561942 0.162864
1631.000000 3.528217 0.164940
1632.000000 3.502361 0.167033
1633.000000 3.486440 0.169539
1634.000000 3.484675 0.171958
1635.000000 3.493369 0.174535
1636.000000 3.511944 0.177609
1637.000000 3.537635 0.180452
1638.000000 3.570085 0.183221
1639.000000 3.611011 0.185655
1640.000000 3.659355 0.188089
1641.000000 3.713386 0.189697
1642.000000 3.770740 0.190072
1643.000000 3.828229 0.190056
1644.000000 3.888979 0.189802
1645.000000 3.945603 0.188767
1646.000000 3.994186 0.187238
1647.000000 4.035493 0.184595
1648.000000 4.073702 0.181957
1649.000000 4.105004 0.179210
1650.000000 4.129800 0.176653
1651.000000 4.143753 0.173271
1652.000000 4.146536 0.170419
1653.000000 4.142272 0.167662
1654.000000 4.132836 0.164638
1655.000000 4.120619 0.162303
1656.000000 4.107321 0.160018
1657.000000 4.093490 0.158051
1658.000000 4.081253 0.156586
1659.000000 4.071738 0.154766
1660.000000 4.065740 0.153783
1661.000000 4.057404 0.153035
1662.000000 4.046304 0.151921
1663.000000 4.030980 0.151729
1664.000000 4.008238 0.151332
1665.000000 3.979848 0.151807
1666.000000 3.939063 0.151639
1667.000000 3.891015 0.151630
1668.000000 3.841005 0.152193
1669.000000 3.795927 0.152537
1670.000000 3.750224 0.151800
1671.000000 3.708137 0.151500
1672.000000 3.672176 0.151112
1673.000000 3.643158 0.151073
1674.000000 3.621138 0.150605
1675.000000 3.600838 0.150195
1676.000000 3.581196 0.149838
1677.000000 3.566552 0.149858
1678.000000 3.554091 0.149584
1679.000000 3.545834 0.149228
1680.000000 3.539818 0.149053
1681.000000 3.536430 0.149549
1682.000000 3.534333 0.150009
1683.000000 3.537118 0.150877
1684.000000 3.544922 0.151539
1685.000000 3.554839 0.152331
1686.000000 3.568818 0.153763
1687.000000 3.586065 0.155464
1688.000000 3.604476 0.157187
1689.000000 3.622512 0.158443
1690.000000 3.642552 0.159522
1691.000000 3.663885 0.160850
1692.000000 3.679127 0.162182
1693.000000 3.695707 0.163829
1694.000000 3.711762 0.166452
1695.000000 3.734993 0.168906
1696.000000 3.767187 0.170720
1697.000000 3.809589 0.172280
1698.000000 3.864459 0.173662
1699.000000 3.926163 0.174788
1700.000000 3.981754 0.175870
1701.000000 4.016151 0.176297
1702.000000 4.033856 0.176827
1703.000000 4.038133 0.177889
1704.000000 4.030386 0.179271
1705.000000 4.013983 0.181050
1706.000000 3.987220 0.182955
1707.000000 3.953684 0.184610
1708.000000 3.917515 0.186409
1709.000000 3.878006 0.188320
1710.000000 3.840563 0.190300
1711.000000 3.806834 0.191920
1712.000000 3.774844 0.193508
1713.000000 3.741295 0.195323
1714.000000 3.708022 0.197340
1715.000000 3.669965 0.199649
1716.000000 3.632289 0.201454
1717.000000 3.597442 0.202668
1718.000000 3.568510 0.203725
1719.000000 3.549143 0.204392
1720.000000 3.543885 0.205432
1721.000000 3.554334 0.206500
1722.000000 3.577606 0.207773
1723.000000 3.609365 0.208879
1724.000000 3.648156 0.209236
1725.000000 3.686611 0.209111
1726.000000 3.717176 0.208922
1727.000000 3.735730 0.208959
1728.000000 3.742461 0.209477
1729.000000 3.738644 0.209701
1730.000000 3.730154 0.210042
1731.000000 3.715650 0.210523
1732.000000 3.693817 0.211545
1733.000000 3.670925 0.212801
1734.000000 3.649212 0.214438
1735.000000 3.631631 0.216067
1736.000000 3.618376 0.217621
1737.000000 3.608711 0.218913
1738.000000 3.606942 0.220266
1739.000000 3.615261 0.221888
1740.000000 3.636484 0.223878
1741.000000 3.668479 0.225613
1742.000000 3.709218 0.226812
1743.000000 3.754214 0.227575
1744.000000 3.796977 0.227993
1745.000000 3.834819 0.228042
1746.000000 3.866423 0.227875
1747.000000 3.886515 0.227429
1748.000000 3.894634 0.227072
1749.000000 3.891606 0.226108
1750.000000 3.877300 0.224854
1751.000000 3.852383 0.223090
1752.000000 3.822194 0.221131
1753.000000 3.795499 0.218858
1754.000000 3.768418 0.216443
1755.000000 3.740446 0.214116
1756.000000 3.713610 0.211626
1757.000000 3.687606 0.208725
1758.000000 3.659351 0.205860
1759.000000 3.630900 0.202912
1760.000000 3.601154 0.199916
1761.000000 3.568513 0.197153
1762.000000 3.536720 0.194894
1763.000000 3.504307 0.192341
1764.000000 3.471780 0.189223
1765.000000 3.446622 0.186179
1766.000000 3.425177 0.183450
1767.000000 3.409351 0.180716
1768.000000 3.402436 0.177993
1769.000000 3.404875 0.175972
1770.000000 3.414424 0.174198
1771.000000 3.425437 0.172513
1772.000000 3.436734 0.171156
1773.000000 3.452119 0.170186
1774.000000 3.469194 0.169142
1775.000000 3.486879 0.168396
1776.000000 3.504852 0.168297
1777.000000 3.525344 0.167492
1778.000000 3.544002 0.167046
1779.000000 3.563862 0.166461
1780.000000 3.588005 0.165855
1781.000000 3.612548 0.165699
1782.000000 3.638616 0.165304
1783.000000 3.666825 0.164712
1784.000000 3.695133 0.164158
1785.000000 3.724127 0.164067
1786.000000 3.753560 0.164403
1787.000000 3.788346 0.164140
1788.000000 3.827948 0.163560
1789.000000 3.870221 0.163697
1790.000000 3.914277 0.163248
1791.000000 3.955853 0.163447
1792.000000 3.986532 0.163335
1793.000000 4.004479 0.163023
1794.000000 4.005124 0.163366
1795.000000 3.989549 0.164208
1796.000000 3.956296 0.164705
1797.000000 3.913817 0.165479
1798.000000 3.875475 0.166312
1799.000000 3.839500 0.167152
1800.000000 3.799364 0.167393
1801.000000 3.757685 0.168029
1802.000000 3.717324 0.168170
1803.000000 3.674511 0.168417
1804.000000 3.631951 0.169341
1805.000000 3.591815 0.169647
1806.000000 3.557223 0.170257
1807.000000 3.528105 0.170409
1808.000000 3.503372 0.170851
1809.000000 3.485670 0.171303
1810.000000 3.475727 0.171702
1811.000000 3.471703 0.172390
1812.000000 3.472047 0.173697
1813.000000 3.472974 0.175120
1814.000000 3.473540 0.176209
1815.000000 3.475345 0.178315
1816.000000 3.477444 0.180675
1817.000000 3.478763 0.182341
1818.000000 3.484195 0.184433
1819.000000 3.492652 0.186220
1820.000000 3.500666 0.187926
1821.000000 3.506442 0.190323
1822.000000 3.507290 0.193142
1823.000000 3.504658 0.195801
1824.000000 3.502309 0.198225
1825.000000 3.501146 0.200617
1826.000000 3.500209 0.202639
1827.000000 3.504667 0.204771
1828.000000 3.513768 0.206749
1829.000000 3.523093 0.208139
1830.000000 3.536286 0.209908
1831.000000 3.555808 0.211588
1832.000000 3.578363 0.212998
1833.000000 3.601130 0.213495
1834.000000 3.618069 0.213440
1835.000000 3.631327 0.213083
1836.000000 3.639003 0.213165
1837.000000 3.643040 0.213417
1838.000000 3.641711 0.212832
1839.000000 3.633316 0.212331
1840.000000 3.621083 0.211707
1841.000000 3.608197 0.211052
1842.000000 3.597965 0.210384
1843.000000 3.588079 0.209812
1844.000000 3.577001 0.209070
1845.000000 3.567382 0.208334
1846.000000 3.561054 0.207780
1847.000000 3.559159 0.207339
1848.000000 3.557900 0.206804
1849.000000 3.555568 0.206800
1850.000000 3.556060 0.207056
1851.000000 3.559333 0.207085
1852.000000 3.570547 0.207402
1853.000000 3.585581 0.207987
1854.000000 3.603045 0.208512
1855.000000 3.624156 0.208406
1856.000000 3.650885 0.208378
1857.000000 3.683718 0.208220
1858.000000 3.717454 0.207537
1859.000000 3.750300 0.206264
1860.000000 3.777902 0.205254
