age(kyr) mean(permil) sigma(permil)
1380.000000 3.794380 0.300028
1381.000000 3.791407 0.295673
1382.000000 3.788386 0.291103
1383.000000 3.785316 0.286302
1384.000000 3.782197 0.281253
1385.000000 3.779026 0.275934
1386.000000 3.775805 0.270321
1387.000000 3.772531 0.264390
1388.000000 3.769204 0.258110
1389.000000 3.765823 0.251451
1390.000000 3.762387 0.244375
1391.000000 3.758895 0.236843
1392.000000 3.755347 0.228810
1393.000000 3.751741 0.220223
1394.000000 3.748077 0.211018
1395.000000 3.744353 0.201117
1396.000000 3.740569 0.190414
1397.000000 3.736723 0.178769
1398.000000 3.732815 0.165983
1399.000000 3.729326 0.151832
1400.000000 3.733052 0.140805
1401.000000 3.756192 0.138374
1402.000000 3.795946 0.139982
1403.000000 3.855184 0.141703
1404.000000 3.915624 0.142270
1405.000000 3.969870 0.141985
1406.000000 4.017929 0.141406
1407.000000 4.060024 0.139878
1408.000000 4.095047 0.137682
1409.000000 4.121930 0.135498
1410.000000 4.138443 0.133806
1411.000000 4.146615 0.133608
1412.000000 4.142240 0.133796
1413.000000 4.125713 0.135082
1414.000000 4.102432 0.136736
1415.000000 4.071140 0.137534
1416.000000 4.037241 0.135712
1417.000000 4.004024 0.133058
1418.000000 3.974634 0.128991
1419.000000 3.949442 0.126497
1420.000000 3.926101 0.125566
1421.000000 3.901466 0.126656
1422.000000 3.871651 0.128437
1423.000000 3.835600 0.128082
1424.000000 3.792426 0.127714
1425.000000 3.743311 0.126795
1426.000000 3.689092 0.125665
1427.000000 3.634399 0.123590
1428.000000 3.586786 0.119506
1429.000000 3.549438 0.116045
1430.000000 3.520534 0.113450
1431.000000 3.496976 0.111450
1432.000000 3.473307 0.111680
1433.000000 3.444272 0.112200
1434.000000 3.405832 0.111819
1435.000000 3.362734 0.112357
1436.000000 3.325426 0.110909
1437.000000 3.291880 0.107508
1438.000000 3.271461 0.103391
1439.000000 3.261011 0.102199
1440.000000 3.256271 0.101559
1441.000000 3.251264 0.101987
1442.000000 3.245799 0.103811
1443.000000 3.244513 0.106182
1444.000000 3.252437 0.109491
1445.000000 3.272774 0.114617
1446.000000 3.308604 0.121513
1447.000000 3.362239 0.129330
1448.000000 3.438977 0.138634
1449.000000 3.531780 0.142973
1450.000000 3.628674 0.141549
1451.000000 3.722517 0.140592
1452.000000 3.817496 0.141654
1453.000000 3.918674 0.142839
1454.000000 4.023130 0.139537
1455.000000 4.117566 0.133940
1456.000000 4.195346 0.127414
1457.000000 4.245132 0.122606
1458.000000 4.266806 0.120293
1459.000000 4.263914 0.120293
1460.000000 4.237706 0.122294
1461.000000 4.190347 0.125108
1462.000000 4.126845 0.128221
1463.000000 4.054871 0.129573
1464.000000 3.980405 0.131833
1465.000000 3.903831 0.133936
1466.000000 3.832644 0.134975
1467.000000 3.776308 0.135969
1468.000000 3.732544 0.137800
1469.000000 3.697209 0.141385
1470.000000 3.663218 0.145439
1471.000000 3.628104 0.149811
1472.000000 3.593848 0.154228
1473.000000 3.559455 0.158800
1474.000000 3.526540 0.163094
1475.000000 3.495616 0.166638
1476.000000 3.465786 0.169251
1477.000000 3.439304 0.171440
1478.000000 3.418684 0.173620
1479.000000 3.404268 0.175191
1480.000000 3.394682 0.176257
1481.000000 3.391115 0.177839
1482.000000 3.391485 0.179523
1483.000000 3.396466 0.181182
1484.000000 3.409983 0.183039
1485.000000 3.432859 0.185520
1486.000000 3.464677 0.189028
1487.000000 3.506193 0.193240
1488.000000 3.558508 0.198463
1489.000000 3.620934 0.203516
1490.000000 3.693473 0.207464
1491.000000 3.775161 0.209686
1492.000000 3.863613 0.210209
1493.000000 3.953478 0.208538
1494.000000 4.038409 0.204327
1495.000000 4.112670 0.196859
1496.000000 4.175238 0.187428
1497.000000 4.222731 0.178567
1498.000000 4.251709 0.171872
1499.000000 4.265972 0.166760
1500.000000 4.268912 0.163292
1501.000000 4.262377 0.160518
1502.000000 4.251116 0.158133
1503.000000 4.237114 0.156552
1504.000000 4.219190 0.155344
1505.000000 4.196335 0.154847
1506.000000 4.166889 0.155014
1507.000000 4.129115 0.155199
1508.000000 4.083898 0.155311
1509.000000 4.032158 0.156040
1510.000000 3.976130 0.156844
1511.000000 3.919986 0.156789
1512.000000 3.864607 0.155529
1513.000000 3.814155 0.154026
1514.000000 3.770533 0.152152
1515.000000 3.734935 0.149773
1516.000000 3.709224 0.147367
1517.000000 3.693584 0.145520
1518.000000 3.687965 0.144647
1519.000000 3.695271 0.146063
1520.000000 3.715224 0.146682
1521.000000 3.743896 0.146785
1522.000000 3.782000 0.146994
1523.000000 3.829093 0.146766
1524.000000 3.881051 0.146077
1525.000000 3.931143 0.146012
1526.000000 3.982987 0.145586
1527.000000 4.034346 0.145488
1528.000000 4.086933 0.144626
1529.000000 4.141982 0.142365
1530.000000 4.194767 0.139179
1531.000000 4.243605 0.134189
1532.000000 4.284806 0.128567
