age(kyr) mean(permil) sigma(permil)
630.000000 4.670288 0.179322
631.000000 4.674636 0.171100
632.000000 4.665026 0.168114
633.000000 4.638116 0.167315
634.000000 4.602314 0.165370
635.000000 4.578780 0.163471
636.000000 4.569911 0.162587
637.000000 4.563429 0.162157
638.000000 4.560989 0.161062
639.000000 4.568184 0.159892
640.000000 4.587348 0.158187
641.000000 4.601408 0.155867
642.000000 4.605383 0.153896
643.000000 4.607061 0.152195
644.000000 4.607710 0.150567
645.000000 4.608146 0.148629
646.000000 4.584205 0.149243
647.000000 4.540765 0.150477
648.000000 4.503136 0.151225
649.000000 4.473260 0.151881
650.000000 4.448540 0.153237
651.000000 4.465875 0.153831
652.000000 4.483599 0.155473
653.000000 4.449946 0.157081
654.000000 4.343244 0.158078
655.000000 4.231386 0.158092
656.000000 4.130363 0.158806
657.000000 4.094872 0.157917
658.000000 4.048665 0.158754
659.000000 3.881744 0.160323
660.000000 3.644088 0.158725
661.000000 3.565545 0.154763
662.000000 3.578950 0.153134
663.000000 3.646720 0.152077
664.000000 3.746272 0.151287
665.000000 3.747144 0.151071
666.000000 3.779107 0.150790
667.000000 3.824729 0.151416
668.000000 3.902497 0.153811
669.000000 4.066435 0.156897
670.000000 4.252394 0.159600
671.000000 4.384514 0.160525
672.000000 4.477543 0.161871
673.000000 4.492643 0.163776
674.000000 4.378860 0.166691
675.000000 4.234657 0.169629
676.000000 4.109839 0.171830
677.000000 4.057255 0.173403
678.000000 4.117094 0.174980
679.000000 4.179497 0.176227
680.000000 4.206548 0.177377
681.000000 4.312326 0.178995
682.000000 4.418330 0.178193
683.000000 4.373333 0.178584
684.000000 4.262109 0.178345
685.000000 4.151581 0.178789
686.000000 4.078426 0.179577
687.000000 4.018756 0.181613
688.000000 3.958353 0.184714
689.000000 3.863940 0.188137
690.000000 3.741158 0.192701
691.000000 3.631484 0.196544
692.000000 3.551942 0.201494
693.000000 3.479562 0.207184
694.000000 3.457349 0.212151
695.000000 3.514445 0.220442
696.000000 3.706001 0.228147
697.000000 3.905647 0.235746
698.000000 4.060036 0.241243
699.000000 4.125127 0.241697
700.000000 4.081914 0.239869
701.000000 3.944894 0.237390
702.000000 3.797139 0.232123
703.000000 3.716445 0.224777
704.000000 3.728701 0.217626
705.000000 3.770226 0.209743
706.000000 3.743204 0.201559
707.000000 3.687421 0.193416
708.000000 3.692129 0.184720
709.000000 3.651825 0.176054
710.000000 3.565529 0.167980
711.000000 3.498110 0.161862
712.000000 3.510480 0.158174
713.000000 3.589041 0.156066
714.000000 3.594092 0.156352
715.000000 3.530514 0.158495
716.000000 3.446088 0.159735
717.000000 3.454738 0.162119
718.000000 3.542553 0.165781
719.000000 3.652922 0.167085
720.000000 3.742029 0.167219
721.000000 3.790746 0.166822
722.000000 3.795485 0.167127
723.000000 3.848839 0.168045
724.000000 3.968832 0.169794
725.000000 4.125957 0.171587
726.000000 4.300904 0.172058
727.000000 4.460736 0.172273
728.000000 4.559506 0.170773
729.000000 4.561358 0.170202
730.000000 4.495142 0.169825
731.000000 4.431025 0.170161
732.000000 4.381169 0.169380
733.000000 4.339839 0.169407
734.000000 4.255954 0.169840
735.000000 4.129352 0.170484
736.000000 4.018386 0.169749
737.000000 3.958584 0.169164
738.000000 3.930471 0.168448
739.000000 3.944666 0.168397
740.000000 3.922811 0.168191
741.000000 3.890742 0.167841
742.000000 3.901235 0.168722
743.000000 3.953964 0.168686
744.000000 3.969502 0.169078
745.000000 3.965009 0.170702
746.000000 3.977429 0.171836
747.000000 3.964968 0.172957
748.000000 3.986483 0.172685
749.000000 4.055354 0.171172
750.000000 4.175824 0.169975
751.000000 4.363739 0.166704
752.000000 4.505195 0.160237
753.000000 4.545608 0.153528
754.000000 4.507375 0.147504
755.000000 4.436226 0.142300
756.000000 4.401183 0.137484
757.000000 4.414601 0.134063
758.000000 4.398660 0.132541
759.000000 4.347153 0.133252
760.000000 4.292359 0.136296
761.000000 4.227070 0.139061
762.000000 4.159593 0.142792
763.000000 4.100144 0.147706
764.000000 4.014186 0.153747
765.000000 3.932282 0.157692
766.000000 3.908484 0.161218
767.000000 3.893286 0.163984
768.000000 3.846812 0.165168
769.000000 3.804229 0.164053
770.000000 3.795892 0.162448
771.000000 3.833580 0.160879
772.000000 3.894231 0.157915
773.000000 3.888638 0.152221
774.000000 3.783099 0.146538
775.000000 3.674499 0.140151
776.000000 3.603773 0.134495
777.000000 3.586763 0.129206
778.000000 3.577397 0.124731
779.000000 3.548474 0.120766
780.000000 3.494112 0.117585
781.000000 3.426540 0.115806
782.000000 3.383382 0.114939
783.000000 3.351296 0.115860
784.000000 3.320840 0.118585
785.000000 3.304721 0.122202
786.000000 3.293113 0.127500
787.000000 3.287263 0.133851
788.000000 3.279114 0.140671
789.000000 3.273368 0.148648
790.000000 3.317990 0.157606
791.000000 3.465189 0.167207
792.000000 3.649550 0.173159
793.000000 3.810863 0.175831
794.000000 3.962031 0.176633
795.000000 4.122663 0.175825
796.000000 4.335739 0.172515
797.000000 4.533868 0.163046
798.000000 4.611109 0.153826
799.000000 4.605516 0.146219
800.000000 4.590561 0.139624
801.000000 4.567611 0.133846
802.000000 4.546526 0.129338
803.000000 4.503885 0.126032
804.000000 4.470209 0.122933
805.000000 4.448672 0.120969
806.000000 4.420401 0.120483
807.000000 4.379532 0.120383
808.000000 4.332713 0.121258
809.000000 4.285190 0.122302
810.000000 4.232158 0.124252
811.000000 4.174185 0.125538
812.000000 4.134127 0.127374
813.000000 4.110184 0.129521
814.000000 4.073438 0.131333
815.000000 4.023947 0.132850
816.000000 3.961150 0.134446
817.000000 3.883007 0.135077
818.000000 3.820692 0.136252
819.000000 3.773697 0.137491
820.000000 3.718017 0.139541
821.000000 3.663261 0.140850
822.000000 3.623454 0.142396
823.000000 3.594822 0.143095
824.000000 3.575504 0.144527
825.000000 3.567895 0.146092
826.000000 3.621710 0.148685
827.000000 3.792986 0.150637
828.000000 4.005759 0.148960
829.000000 4.080287 0.145611
830.000000 4.069501 0.144967
831.000000 4.038151 0.145228
832.000000 3.958112 0.144991
833.000000 3.869270 0.144176
834.000000 3.799382 0.144222
835.000000 3.749475 0.145001
836.000000 3.714259 0.146103
837.000000 3.697458 0.147328
838.000000 3.704937 0.147707
839.000000 3.730900 0.149245
840.000000 3.751731 0.149024
841.000000 3.742613 0.148074
842.000000 3.705691 0.147204
843.000000 3.666453 0.145182
844.000000 3.669546 0.144556
845.000000 3.734934 0.143872
846.000000 3.730397 0.141841
847.000000 3.672280 0.140679
848.000000 3.635848 0.139725
849.000000 3.612146 0.139838
850.000000 3.574387 0.140303
851.000000 3.522723 0.141149
852.000000 3.471252 0.141260
853.000000 3.401011 0.142159
854.000000 3.304504 0.142148
855.000000 3.328655 0.142168
856.000000 3.482635 0.141471
857.000000 3.570360 0.137889
858.000000 3.554654 0.136032
859.000000 3.492092 0.134862
860.000000 3.413844 0.133464
861.000000 3.349022 0.133259
862.000000 3.322492 0.134944
863.000000 3.290010 0.138406
864.000000 3.250577 0.143971
865.000000 3.235481 0.150764
866.000000 3.221413 0.159507
867.000000 3.200816 0.168384
868.000000 3.249807 0.177877
869.000000 3.359587 0.186374
870.000000 3.496840 0.193500
871.000000 3.661255 0.196466
872.000000 3.842837 0.198146
873.000000 4.057224 0.197058
874.000000 4.189770 0.194596
875.000000 4.215021 0.192172
876.000000 4.231169 0.188465
877.000000 4.339879 0.183302
878.000000 4.499550 0.175018
879.000000 4.579918 0.165554
880.000000 4.617492 0.156291
881.000000 4.624551 0.148700
882.000000 4.612713 0.142371
883.000000 4.579738 0.138529
884.000000 4.513476 0.137133
885.000000 4.458732 0.137529
886.000000 4.415376 0.138659
887.000000 4.382711 0.139637
888.000000 4.402510 0.140698
889.000000 4.382830 0.140484
890.000000 4.363143 0.138501
891.000000 4.405853 0.136363
892.000000 4.417239 0.133937
893.000000 4.384467 0.131194
894.000000 4.323931 0.128612
895.000000 4.243686 0.125634
896.000000 4.171484 0.124258
897.000000 4.100292 0.123444
898.000000 4.032013 0.123878
899.000000 3.973646 0.126130
900.000000 3.940865 0.129985
901.000000 3.938301 0.134608
902.000000 3.947101 0.139592
903.000000 3.923278 0.144869
904.000000 3.932589 0.150127
905.000000 3.946571 0.154067
906.000000 3.921821 0.157590
907.000000 3.860623 0.161712
908.000000 3.798704 0.165439
909.000000 3.722989 0.170915
910.000000 3.613255 0.176763
911.000000 3.571462 0.178713
912.000000 3.615941 0.180510
913.000000 3.680681 0.181100
914.000000 3.758114 0.179971
915.000000 3.875080 0.179711
916.000000 4.039204 0.177694
917.000000 4.182232 0.173821
918.000000 4.298495 0.169135
919.000000 4.345542 0.164984
920.000000 4.380668 0.161786
921.000000 4.391239 0.159492
922.000000 4.354084 0.157910
923.000000 4.281005 0.157950
924.000000 4.210042 0.157385
925.000000 4.158268 0.157662
926.000000 4.119186 0.159273
927.000000 4.041046 0.161327
928.000000 3.966798 0.161107
929.000000 3.941632 0.160114
930.000000 3.928889 0.159100
