depth(m)	initial_age(kiloyear)
0.21	5.59
0.31	10.25
0.41	13.9
0.51	16.25
0.61	18.44
0.71	20.52
0.81	22.61
0.81	22.61
0.91	24.69
1.01	26.78
1.11	28.86
1.21	30.95
1.31	33.03
1.31	33.03
1.41	35.12
1.71	41.37
1.81	43.46
1.91	45.54
2.01	47.63
2.11	49.71
2.21	51.8
2.31	53.88
2.31	53.88
2.41	55.97
2.51	58.3
2.61	60.65
2.71	62.99
2.81	65.34
2.91	67.77
2.91	67.77
3.0	70.02
3.11	73.23
3.21	76.36
3.31	79.49
3.31	79.49
3.41	82.61
3.51	85.74
3.51	85.74
3.71	90.76
4.01	98.27
4.11	100.77
4.11	100.77
4.21	103.27
4.31	105.78
4.31	105.78
4.5	110.53
4.61	113.28
4.71	116.41
4.71	116.41
4.81	119.95
4.91	123.86
4.91	123.86
5.01	127.77
5.01	127.77
5.11	131.68
5.21	135.48
5.31	138.12
5.41	140.63
5.51	142.98
5.61	145.33
5.71	147.67
5.81	149.75
5.91	151.65
6.0	153.34
6.21	157.28
6.31	159.15
6.41	161.03
6.51	162.91
6.51	163.0
6.61	164.91
6.61	164.91
6.61	165.01
6.71	167.24
6.71	167.24
6.81	169.6
6.81	169.6
6.91	172.1
7.01	174.6
7.11	177.11
7.21	179.61
7.31	182.11
7.51	187.12
7.51	187.12
7.61	189.62
7.71	192.12
7.81	194.62
7.81	194.62
7.91	197.19
8.01	200.32
8.11	203.45
8.21	206.58
8.31	209.42
8.51	214.43
8.61	216.93
8.71	219.43
8.81	221.93
8.81	221.93
8.81	221.93
9.01	226.94
9.11	229.44
9.21	232.13
9.31	235.42
9.41	239.33
9.51	243.24
9.51	243.24
9.61	246.93
9.71	249.49
9.81	251.98
10.01	256.51
10.03	256.82
10.11	258.59
10.13	258.9
10.13	258.9
10.21	260.68
10.22	260.78
10.31	262.76
10.33	263.07
10.41	264.85
10.43	265.16
10.51	266.93
10.51	266.93
10.53	267.24
10.53	267.24
10.61	269.02
10.71	271.1
10.73	271.41
10.81	273.19
10.91	275.27
10.93	275.58
11.33	284.65
11.43	287.0
11.53	289.35
11.53	289.35
11.63	291.69
11.72	293.8
11.83	296.38
11.93	298.73
