age(kyr) mean(permil) sigma(permil)
0.000000 3.159771 0.107226
1.000000 3.156697 0.106824
2.000000 3.139200 0.103938
3.000000 3.136666 0.102187
4.000000 3.146556 0.112341
5.000000 3.164888 0.113552
6.000000 3.204270 0.111858
7.000000 3.262295 0.125740
8.000000 3.342430 0.173172
9.000000 3.462280 0.217263
10.000000 3.599767 0.222297
11.000000 3.748505 0.196000
12.000000 3.884190 0.171763
13.000000 3.999713 0.178606
14.000000 4.161437 0.202774
15.000000 4.365151 0.193684
16.000000 4.549331 0.176640
17.000000 4.689438 0.151410
18.000000 4.783537 0.105991
19.000000 4.791505 0.092027
20.000000 4.778263 0.089857
21.000000 4.763131 0.087706
22.000000 4.729570 0.106814
23.000000 4.685609 0.113729
24.000000 4.637876 0.121705
25.000000 4.615094 0.129100
26.000000 4.610683 0.117694
27.000000 4.592968 0.116644
28.000000 4.570213 0.124569
29.000000 4.539184 0.124815
30.000000 4.498377 0.119508
31.000000 4.475879 0.108157
32.000000 4.456311 0.100662
33.000000 4.428542 0.094646
34.000000 4.389567 0.088055
35.000000 4.359224 0.088574
36.000000 4.314920 0.118496
37.000000 4.255418 0.140597
38.000000 4.245675 0.149681
39.000000 4.301619 0.130255
40.000000 4.366148 0.097796
41.000000 4.378073 0.089362
42.000000 4.365921 0.097180
43.000000 4.332674 0.102213
44.000000 4.287387 0.108400
45.000000 4.223492 0.131524
46.000000 4.211774 0.144103
47.000000 4.282966 0.109668
48.000000 4.322561 0.097649
49.000000 4.307269 0.097175
50.000000 4.248718 0.097645
51.000000 4.182672 0.113092
52.000000 4.165358 0.122422
53.000000 4.208854 0.112179
54.000000 4.229798 0.107704
55.000000 4.179204 0.118275
56.000000 4.131546 0.144954
57.000000 4.144612 0.151012
58.000000 4.202727 0.130100
59.000000 4.253220 0.128565
60.000000 4.303297 0.137593
61.000000 4.357000 0.133683
62.000000 4.389636 0.116689
63.000000 4.407633 0.103752
64.000000 4.419165 0.098538
65.000000 4.430010 0.096780
66.000000 4.434952 0.094249
67.000000 4.425104 0.092516
68.000000 4.391925 0.095162
69.000000 4.337082 0.102164
70.000000 4.271448 0.113297
71.000000 4.198894 0.130846
72.000000 4.124009 0.144463
73.000000 4.073735 0.141017
74.000000 4.038104 0.134149
75.000000 3.980490 0.131230
76.000000 3.943177 0.124595
77.000000 3.938650 0.115545
78.000000 3.912014 0.111742
79.000000 3.855691 0.106850
80.000000 3.787648 0.105370
81.000000 3.713591 0.107335
82.000000 3.657344 0.112559
83.000000 3.625980 0.122489
84.000000 3.660577 0.128859
85.000000 3.755863 0.141257
86.000000 3.871427 0.157342
87.000000 3.967429 0.162699
88.000000 4.019240 0.154588
89.000000 4.024274 0.138674
90.000000 3.998395 0.125050
91.000000 3.963574 0.120828
92.000000 3.909416 0.115783
93.000000 3.849167 0.105009
94.000000 3.799202 0.097266
95.000000 3.759029 0.095351
96.000000 3.732037 0.099506
97.000000 3.701129 0.108782
98.000000 3.670921 0.117793
99.000000 3.648320 0.119480
100.000000 3.630267 0.118297
101.000000 3.618235 0.117681
102.000000 3.618180 0.119836
103.000000 3.618770 0.124060
104.000000 3.618899 0.128834
105.000000 3.619033 0.133600
106.000000 3.619167 0.138462
107.000000 3.619300 0.143472
108.000000 3.619434 0.148567
109.000000 3.619568 0.153633
110.000000 3.619701 0.158565
