age(kyr) mean(permil) sigma(permil)
280.000000 3.936625 0.202851
281.000000 3.936221 0.196517
282.000000 3.935723 0.189962
283.000000 3.934344 0.183286
284.000000 3.931720 0.176788
285.000000 3.925929 0.171001
286.000000 3.913670 0.166962
287.000000 3.901068 0.163983
288.000000 3.901573 0.162946
289.000000 3.922308 0.163436
290.000000 3.961000 0.165023
291.000000 4.013516 0.165834
292.000000 4.077779 0.165096
293.000000 4.140764 0.162948
294.000000 4.183593 0.161257
295.000000 4.188008 0.162017
296.000000 4.155883 0.162870
297.000000 4.109967 0.165012
298.000000 4.065151 0.167535
299.000000 4.017380 0.168405
300.000000 3.982822 0.167599
301.000000 3.971210 0.164203
302.000000 3.948649 0.158556
303.000000 3.900592 0.152696
304.000000 3.864300 0.146306
305.000000 3.862560 0.139994
306.000000 3.864508 0.132920
307.000000 3.832724 0.127011
308.000000 3.775244 0.125274
309.000000 3.710067 0.130030
310.000000 3.649779 0.140007
311.000000 3.602276 0.149674
312.000000 3.586092 0.155342
313.000000 3.591539 0.156106
314.000000 3.612499 0.153592
315.000000 3.630500 0.148834
316.000000 3.631768 0.142111
317.000000 3.615706 0.133703
318.000000 3.582106 0.125513
319.000000 3.556563 0.119186
320.000000 3.519918 0.114670
321.000000 3.470842 0.111159
322.000000 3.390445 0.109043
323.000000 3.297450 0.106247
324.000000 3.254547 0.103651
325.000000 3.187730 0.102327
326.000000 3.147175 0.102924
327.000000 3.125100 0.110430
328.000000 3.099346 0.129834
329.000000 3.079429 0.157525
330.000000 3.074137 0.189175
331.000000 3.097842 0.225791
332.000000 3.189343 0.264365
333.000000 3.353080 0.296411
334.000000 3.551788 0.315398
335.000000 3.749563 0.321898
336.000000 3.937298 0.319211
337.000000 4.129980 0.308296
338.000000 4.344410 0.284900
339.000000 4.549579 0.247075
340.000000 4.702529 0.203519
341.000000 4.774869 0.164507
342.000000 4.789463 0.135794
343.000000 4.770575 0.120923
344.000000 4.703689 0.120132
345.000000 4.608294 0.126581
346.000000 4.534069 0.133761
347.000000 4.476145 0.140191
348.000000 4.438088 0.143361
349.000000 4.446879 0.141707
350.000000 4.493694 0.136148
351.000000 4.524395 0.127166
352.000000 4.534053 0.119372
353.000000 4.522700 0.116808
354.000000 4.489268 0.119237
355.000000 4.463496 0.124221
356.000000 4.424159 0.128396
357.000000 4.403325 0.129090
358.000000 4.415611 0.124145
359.000000 4.418549 0.117895
360.000000 4.407551 0.113120
361.000000 4.377049 0.112169
362.000000 4.344944 0.113187
363.000000 4.314777 0.116590
364.000000 4.286514 0.121839
365.000000 4.252155 0.127010
366.000000 4.229429 0.131297
367.000000 4.223692 0.134523
368.000000 4.243602 0.135345
369.000000 4.259664 0.133490
370.000000 4.264479 0.128372
371.000000 4.257839 0.121937
372.000000 4.240981 0.116511
373.000000 4.221835 0.113167
374.000000 4.189407 0.111360
375.000000 4.143217 0.110793
376.000000 4.099162 0.113003
377.000000 4.052361 0.118988
378.000000 4.006934 0.127044
379.000000 3.969517 0.135617
380.000000 3.951657 0.143168
381.000000 3.966953 0.147302
382.000000 3.980733 0.149371
383.000000 3.953438 0.152841
384.000000 3.890513 0.158387
385.000000 3.833045 0.166626
386.000000 3.798558 0.174356
387.000000 3.816544 0.177170
388.000000 3.869809 0.172904
389.000000 3.900390 0.161596
390.000000 3.876067 0.148006
391.000000 3.839626 0.133568
392.000000 3.804514 0.122023
393.000000 3.745707 0.115214
394.000000 3.690129 0.114521
395.000000 3.612878 0.117840
396.000000 3.532035 0.122391
397.000000 3.483235 0.126082
398.000000 3.423766 0.131220
399.000000 3.360971 0.135359
400.000000 3.314548 0.138241
401.000000 3.268481 0.139354
402.000000 3.196325 0.138283
403.000000 3.118737 0.135592
404.000000 3.082487 0.132426
405.000000 3.087707 0.127565
406.000000 3.103203 0.121050
407.000000 3.137427 0.113245
408.000000 3.150697 0.104935
409.000000 3.154275 0.099361
410.000000 3.182732 0.096718
411.000000 3.222880 0.095798
