depth(m)	initial_age(kiloyear)
10.5	303.24
10.6	307.82
10.7	312.39
10.8	316.96
10.9	321.53
11.0	326.1
11.1	330.68
11.2	335.25
11.3	339.82
11.4	344.39
11.5	348.96
11.6	353.54
11.7	358.11
11.8	362.68
11.9	367.25
12.0	371.82
12.1	376.44
12.2	381.43
12.3	387.44
12.4	393.54
12.5	399.64
12.6	405.73
12.7	414.58
12.8	423.72
12.9	430.3
13.0	436.4
13.1	442.49
13.2	448.59
13.3	454.69
13.4	460.78
13.5	466.88
13.6	472.98
13.8	485.17
13.9	491.26
14.0	497.36
14.1	503.46
14.2	509.55
14.3	515.65
14.4	521.74
14.5	530.0
