depth(m)	initial_age(kiloyear)
3.67	151.03
3.73	153.63
3.77	155.24
3.83	157.65
3.88	159.67
3.92	161.28
3.98	163.7
4.03	165.71
4.08	167.72
4.12	169.34
4.42	181.42
4.47	183.43
4.53	186.48
4.58	189.62
4.62	191.7
4.67	193.93
4.72	195.92
4.78	198.15
4.83	199.76
4.88	201.28
4.92	202.48
5.03	205.81
5.08	207.32
5.12	208.53
5.17	210.04
5.22	211.55
5.28	213.36
5.33	214.94
5.38	216.73
5.42	218.26
5.47	220.28
5.53	223.62
5.58	226.76
5.62	229.15
5.67	231.66
5.72	234.18
5.78	237.2
5.83	239.72
5.88	242.24
5.92	244.25
5.97	246.77
6.03	249.79
6.08	252.31
6.12	254.32
6.17	256.84
6.22	259.36
6.28	262.38
6.33	264.9
6.38	267.41
6.42	269.43
6.47	271.95
6.53	274.97
6.58	277.48
6.62	279.5
6.67	282.47
6.72	285.61
6.83	293.3
6.88	297.49
