age(kyr) mean(permil) sigma(permil)
140.000000 4.518539 0.226614
141.000000 4.523103 0.219254
142.000000 4.527494 0.211602
143.000000 4.531847 0.203760
144.000000 4.535331 0.195631
145.000000 4.537554 0.187329
146.000000 4.537691 0.179209
147.000000 4.534165 0.172529
148.000000 4.530464 0.165588
149.000000 4.527939 0.158067
150.000000 4.532772 0.150437
151.000000 4.548771 0.141214
152.000000 4.566066 0.132290
153.000000 4.585384 0.124099
154.000000 4.603289 0.118596
155.000000 4.618543 0.120125
156.000000 4.634990 0.128648
157.000000 4.631777 0.138747
158.000000 4.606129 0.146264
159.000000 4.572574 0.148937
160.000000 4.547601 0.147811
161.000000 4.532794 0.145196
162.000000 4.523321 0.141093
163.000000 4.499562 0.134935
164.000000 4.469058 0.128549
165.000000 4.443981 0.124402
166.000000 4.419597 0.116659
167.000000 4.411653 0.112254
168.000000 4.392831 0.112655
169.000000 4.349151 0.115918
170.000000 4.284743 0.121459
171.000000 4.231141 0.129574
172.000000 4.214640 0.139531
173.000000 4.231613 0.146273
174.000000 4.267948 0.149202
175.000000 4.299747 0.149395
176.000000 4.318627 0.140830
177.000000 4.330447 0.124397
178.000000 4.341072 0.114169
179.000000 4.333157 0.114181
180.000000 4.322369 0.117648
181.000000 4.333548 0.123992
182.000000 4.368333 0.132315
183.000000 4.407822 0.135982
184.000000 4.415886 0.133733
185.000000 4.378971 0.135345
186.000000 4.318999 0.141641
187.000000 4.248189 0.147328
188.000000 4.164975 0.152174
189.000000 4.080775 0.162484
190.000000 3.975845 0.173853
191.000000 3.887299 0.183148
192.000000 3.818079 0.188062
193.000000 3.783000 0.181689
194.000000 3.772495 0.168209
195.000000 3.750786 0.151122
196.000000 3.676929 0.134360
197.000000 3.579922 0.135657
198.000000 3.455552 0.140532
199.000000 3.360659 0.134791
200.000000 3.305109 0.130457
201.000000 3.342062 0.137781
202.000000 3.442738 0.162024
203.000000 3.545639 0.177363
204.000000 3.606863 0.167303
205.000000 3.604536 0.145822
206.000000 3.574568 0.127397
207.000000 3.550411 0.112850
208.000000 3.541997 0.099239
209.000000 3.513694 0.093099
210.000000 3.450974 0.096389
211.000000 3.395431 0.106759
212.000000 3.356684 0.107424
213.000000 3.326427 0.101069
214.000000 3.309458 0.098503
215.000000 3.302364 0.121912
216.000000 3.332105 0.159164
217.000000 3.410058 0.204624
218.000000 3.536398 0.261659
219.000000 3.697227 0.323013
220.000000 3.881196 0.365459
221.000000 4.038430 0.360041
222.000000 4.145287 0.312300
223.000000 4.218255 0.254091
224.000000 4.262321 0.208353
225.000000 4.271127 0.178568
226.000000 4.257083 0.162938
227.000000 4.226370 0.155233
228.000000 4.180608 0.150371
229.000000 4.132288 0.153826
230.000000 4.088115 0.167980
231.000000 4.028664 0.184952
232.000000 3.950173 0.197350
233.000000 3.852467 0.198425
234.000000 3.748232 0.181185
235.000000 3.667158 0.154424
236.000000 3.597382 0.129732
237.000000 3.502938 0.110252
238.000000 3.401990 0.101044
239.000000 3.315356 0.109054
240.000000 3.264163 0.133326
241.000000 3.256757 0.186420
242.000000 3.322237 0.261629
243.000000 3.463912 0.314426
244.000000 3.631287 0.343667
245.000000 3.807950 0.340887
246.000000 4.001090 0.276756
247.000000 4.147577 0.188406
248.000000 4.218710 0.147854
249.000000 4.292160 0.149314
250.000000 4.393003 0.142613
251.000000 4.465136 0.119609
252.000000 4.501502 0.099935
253.000000 4.518240 0.099453
254.000000 4.489546 0.105791
255.000000 4.456807 0.109610
256.000000 4.431209 0.111065
257.000000 4.385402 0.108736
258.000000 4.341434 0.107486
259.000000 4.310695 0.110484
260.000000 4.319068 0.113027
261.000000 4.350654 0.109259
262.000000 4.378472 0.106194
263.000000 4.381908 0.118049
264.000000 4.362712 0.125336
265.000000 4.338252 0.145258
266.000000 4.338792 0.162619
267.000000 4.375864 0.158138
268.000000 4.421653 0.146726
269.000000 4.459402 0.135025
270.000000 4.472952 0.129490
271.000000 4.451081 0.129906
272.000000 4.412727 0.127778
273.000000 4.365353 0.124120
274.000000 4.314748 0.127743
275.000000 4.239077 0.145193
276.000000 4.166132 0.162510
277.000000 4.135088 0.166559
278.000000 4.125456 0.161116
279.000000 4.091774 0.158665
280.000000 3.978419 0.146133
281.000000 3.870102 0.117179
282.000000 3.791145 0.110710
283.000000 3.717671 0.117820
284.000000 3.683875 0.103249
285.000000 3.684314 0.096041
286.000000 3.685489 0.114516
287.000000 3.716513 0.147581
288.000000 3.853707 0.164947
289.000000 3.987263 0.155328
290.000000 4.061292 0.144598
291.000000 4.141951 0.134891
292.000000 4.206841 0.125178
293.000000 4.226576 0.121806
294.000000 4.245849 0.122972
295.000000 4.259230 0.126978
296.000000 4.228337 0.138825
297.000000 4.188265 0.154614
298.000000 4.156132 0.170459
299.000000 4.139856 0.187335
300.000000 4.148495 0.203686
301.000000 4.147338 0.216175
302.000000 4.101968 0.222492
303.000000 4.013899 0.222040
304.000000 3.909656 0.216297
305.000000 3.812026 0.206939
306.000000 3.739266 0.197290
307.000000 3.712087 0.190323
308.000000 3.741530 0.185489
309.000000 3.808490 0.181154
310.000000 3.890576 0.176648
311.000000 3.964196 0.171166
312.000000 4.022621 0.166565
313.000000 4.052126 0.162932
314.000000 4.046345 0.162228
315.000000 4.027886 0.163026
316.000000 4.015778 0.166718
317.000000 4.010495 0.172344
318.000000 4.008581 0.179222
319.000000 4.007669 0.186308
320.000000 4.007304 0.193330
