age(kyr) mean(permil) sigma(permil)
1480.000000 3.536312 0.404743
1481.000000 3.533278 0.404976
1482.000000 3.532280 0.405163
1483.000000 3.533340 0.405237
1484.000000 3.535724 0.405020
1485.000000 3.539149 0.404234
1486.000000 3.544274 0.402612
1487.000000 3.551276 0.399895
1488.000000 3.561473 0.395854
1489.000000 3.576969 0.390246
1490.000000 3.599679 0.382831
1491.000000 3.630774 0.373612
1492.000000 3.672033 0.362585
1493.000000 3.726041 0.349482
1494.000000 3.791240 0.333944
1495.000000 3.862755 0.316066
1496.000000 3.934052 0.295852
1497.000000 3.999979 0.274112
1498.000000 4.055151 0.252295
1499.000000 4.096722 0.231880
1500.000000 4.121816 0.214554
1501.000000 4.125946 0.200534
1502.000000 4.116831 0.189375
1503.000000 4.090308 0.181299
1504.000000 4.029521 0.175799
1505.000000 3.949688 0.171050
1506.000000 3.872437 0.165466
1507.000000 3.795249 0.159196
1508.000000 3.713566 0.150808
1509.000000 3.649902 0.140236
1510.000000 3.608743 0.130638
1511.000000 3.589213 0.122818
1512.000000 3.577314 0.117880
1513.000000 3.570609 0.115439
1514.000000 3.555553 0.115912
1515.000000 3.532268 0.118898
1516.000000 3.501907 0.123747
1517.000000 3.473252 0.128920
1518.000000 3.458042 0.133815
1519.000000 3.453236 0.137523
1520.000000 3.452110 0.140124
1521.000000 3.455808 0.142237
1522.000000 3.473847 0.143927
1523.000000 3.502305 0.144958
1524.000000 3.541190 0.146084
1525.000000 3.585832 0.146889
1526.000000 3.627100 0.147316
1527.000000 3.668448 0.147494
1528.000000 3.714563 0.147320
1529.000000 3.765715 0.147613
1530.000000 3.817217 0.149124
1531.000000 3.869996 0.153243
1532.000000 3.935036 0.159071
1533.000000 4.026452 0.165600
1534.000000 4.137559 0.170021
1535.000000 4.247552 0.170133
1536.000000 4.325028 0.167780
1537.000000 4.362992 0.163973
1538.000000 4.375836 0.158948
1539.000000 4.380559 0.153174
1540.000000 4.356691 0.147918
1541.000000 4.281676 0.144132
1542.000000 4.181042 0.142540
1543.000000 4.086157 0.141914
1544.000000 3.996650 0.144058
1545.000000 3.917221 0.148415
1546.000000 3.845060 0.154130
1547.000000 3.782630 0.159993
1548.000000 3.736121 0.165822
1549.000000 3.700951 0.171427
1550.000000 3.675915 0.176085
1551.000000 3.661911 0.178522
1552.000000 3.656686 0.178681
1553.000000 3.663670 0.176541
1554.000000 3.670382 0.173390
1555.000000 3.661302 0.169020
1556.000000 3.634946 0.162872
1557.000000 3.599152 0.155762
1558.000000 3.556221 0.147099
1559.000000 3.514665 0.136936
1560.000000 3.486689 0.127020
1561.000000 3.471985 0.119195
1562.000000 3.454945 0.114302
1563.000000 3.442495 0.112441
1564.000000 3.438332 0.113936
1565.000000 3.439658 0.117734
1566.000000 3.457141 0.123503
1567.000000 3.504592 0.130011
1568.000000 3.581329 0.136161
1569.000000 3.677549 0.136760
1570.000000 3.749562 0.132463
1571.000000 3.822003 0.127534
1572.000000 3.904987 0.121617
1573.000000 3.987602 0.115655
1574.000000 4.050428 0.112491
1575.000000 4.099320 0.111526
1576.000000 4.124354 0.111314
1577.000000 4.104753 0.112217
1578.000000 4.050261 0.112840
1579.000000 3.994009 0.111897
1580.000000 3.954992 0.110151
1581.000000 3.926269 0.109555
1582.000000 3.893639 0.109606
1583.000000 3.838733 0.109389
1584.000000 3.774420 0.109413
1585.000000 3.707560 0.109413
1586.000000 3.657421 0.110274
1587.000000 3.620319 0.112010
1588.000000 3.599694 0.115204
1589.000000 3.587965 0.119367
1590.000000 3.580363 0.123333
1591.000000 3.601048 0.127162
1592.000000 3.653568 0.128892
1593.000000 3.699285 0.127892
1594.000000 3.704382 0.124311
1595.000000 3.676958 0.117926
1596.000000 3.623932 0.110434
1597.000000 3.565885 0.102465
1598.000000 3.524741 0.096184
1599.000000 3.490869 0.092455
1600.000000 3.455196 0.090186
1601.000000 3.420887 0.088364
1602.000000 3.391617 0.087910
1603.000000 3.375615 0.087845
1604.000000 3.393924 0.089137
1605.000000 3.434484 0.091165
1606.000000 3.467853 0.092139
1607.000000 3.505641 0.094569
1608.000000 3.569888 0.097958
1609.000000 3.635728 0.100063
1610.000000 3.691089 0.099315
1611.000000 3.738813 0.097516
1612.000000 3.769546 0.094405
1613.000000 3.773174 0.092168
1614.000000 3.760161 0.092599
1615.000000 3.733702 0.093792
1616.000000 3.703370 0.095658
1617.000000 3.666565 0.098432
1618.000000 3.629752 0.100874
1619.000000 3.605332 0.104910
1620.000000 3.583633 0.111856
1621.000000 3.570697 0.121183
1622.000000 3.573282 0.130974
1623.000000 3.587969 0.139990
1624.000000 3.614571 0.147639
1625.000000 3.647542 0.152599
1626.000000 3.672324 0.154999
1627.000000 3.677641 0.154999
1628.000000 3.666395 0.154031
1629.000000 3.640974 0.152671
1630.000000 3.603143 0.150204
1631.000000 3.553780 0.147729
1632.000000 3.500160 0.145468
1633.000000 3.454155 0.143112
1634.000000 3.421024 0.142420
1635.000000 3.405591 0.143682
1636.000000 3.408321 0.146071
1637.000000 3.425684 0.149759
1638.000000 3.456412 0.154711
1639.000000 3.495974 0.160132
1640.000000 3.541425 0.166113
1641.000000 3.595664 0.171812
1642.000000 3.659865 0.176640
1643.000000 3.730609 0.179765
1644.000000 3.802515 0.180187
1645.000000 3.866550 0.178514
1646.000000 3.917148 0.175610
1647.000000 3.953381 0.172237
1648.000000 3.982683 0.168688
1649.000000 4.012594 0.165017
1650.000000 4.043106 0.161153
1651.000000 4.067728 0.157547
1652.000000 4.089098 0.153916
1653.000000 4.103338 0.150640
1654.000000 4.112976 0.147938
1655.000000 4.118031 0.145877
1656.000000 4.117376 0.145155
1657.000000 4.110183 0.146523
1658.000000 4.094150 0.149438
1659.000000 4.065475 0.154264
1660.000000 4.021849 0.159601
1661.000000 3.964181 0.163995
1662.000000 3.900059 0.166602
1663.000000 3.839674 0.167984
1664.000000 3.789429 0.167637
1665.000000 3.748679 0.165933
1666.000000 3.718247 0.163853
1667.000000 3.694983 0.161377
1668.000000 3.676334 0.158698
1669.000000 3.658038 0.156250
1670.000000 3.636749 0.154476
1671.000000 3.607919 0.152664
1672.000000 3.578284 0.151126
1673.000000 3.548928 0.148716
1674.000000 3.523701 0.145977
1675.000000 3.504170 0.143172
1676.000000 3.493220 0.140776
1677.000000 3.489150 0.139712
1678.000000 3.490160 0.138935
1679.000000 3.491314 0.138681
1680.000000 3.490424 0.138909
1681.000000 3.490639 0.138775
1682.000000 3.490206 0.139351
1683.000000 3.489850 0.140592
1684.000000 3.490095 0.142592
1685.000000 3.489821 0.145772
1686.000000 3.493214 0.149091
1687.000000 3.503465 0.153086
1688.000000 3.514778 0.157302
1689.000000 3.526822 0.161708
1690.000000 3.545359 0.166551
1691.000000 3.563862 0.170846
1692.000000 3.583131 0.175059
1693.000000 3.604412 0.179171
1694.000000 3.628233 0.184068
1695.000000 3.655278 0.189164
1696.000000 3.688336 0.194192
1697.000000 3.727046 0.199187
1698.000000 3.770186 0.204302
1699.000000 3.813825 0.208800
1700.000000 3.853813 0.212519
1701.000000 3.889113 0.215118
1702.000000 3.918518 0.217194
1703.000000 3.939356 0.218410
1704.000000 3.949372 0.219552
1705.000000 3.948799 0.220513
