depth(m)	initial_age(kiloyear)
157.98	57036.236
158.01	57039.446
158.04	57042.656
158.07	57045.866
158.1	57049.076
158.12	57051.217
158.15	57054.427
158.18	57057.637
158.21	57060.847
158.24	57064.057
158.27	57067.268
158.3	57070.478
158.34	57074.758
158.37	57077.968
158.4	57081.178
158.43	57084.389
158.46	57087.599
158.49	57090.809
158.51	57092.949
158.57	57099.369
158.6	57102.58
158.63	57105.79
158.66	57109
158.7	57113
158.73	57116
158.76	57119
158.79	57122
158.82	57125
158.85	57128
158.88	57131
158.9	57133
158.93	57136
158.96	57139
158.96	57139
158.99	57142
158.99	57142
159.02	57145
159.02	57145
159.05	57148
159.05	57148
159.08	57151
159.09	57152
159.11	57154
159.14	57157
159.18	57161
159.21	57164
159.24	57167
159.27	57170
159.3	57173
159.33	57176
159.36	57179
159.39	57182
159.42	57185
159.45	57188
159.48	57191
159.51	57194
159.54	57197
159.57	57200
159.6	57203
159.63	57206
159.66	57209
159.69	57212
159.72	57215
159.75	57218
159.78	57221
159.81	57223.872
159.84	57226.681
159.87	57229.489
159.9	57232.298
159.93	57235.106
159.94	57236.043
159.97	57238.851
160	57241.66
160.03	57244.468
160.06	57247.277
160.09	57250.085
160.12	57252.894
160.15	57255.702
160.18	57258.511
160.21	57261.319
160.24	57264.128
160.27	57266.936
160.3	57269.745
160.33	57272.553
160.36	57275.362
160.39	57278.17
160.42	57280.979
160.45	57283.787
160.48	57286.596
160.51	57289.404
160.54	57292.213
160.57	57295.021
160.6	57297.83
160.63	57300.638
160.66	57303.447
160.69	57306.255
160.72	57309.064
160.75	57311.872
160.78	57314.681
160.81	57317.489
160.84	57320.298
160.87	57323.106
160.9	57325.915
160.93	57328.723
160.99	57334.34
161.02	57337.149
161.05	57339.957
161.08	57342.766
161.11	57345.574
161.14	57348.383
161.17	57351.191
161.2	57354
161.23	57356.424
161.26	57358.848
161.29	57361.272
161.32	57363.697
161.35	57366.121
161.38	57368.545
161.41	57370.969
161.44	57373.393
161.47	57375.817
161.5	57378.241
161.53	57380.666
161.56	57383.09
161.59	57385.514
161.62	57387.938
161.65	57390.362
161.68	57392.786
161.71	57395.211
161.74	57397.635
161.77	57400.059
161.8	57402.483
161.83	57404.907
161.86	57407.331
161.89	57409.755
161.92	57412.18
161.95	57414.604
161.98	57417.028
162.01	57419.452
162.04	57421.876
162.07	57424.3
162.1	57426.724
162.13	57429.149
162.16	57431.573
162.19	57433.997
162.22	57436.421
162.25	57438.845
162.31	57443.693
162.37	57448.542
162.4	57450.966
162.43	57453.39
162.46	57455.814
162.49	57458.238
162.52	57460.663
162.55	57463.087
162.58	57465.511
162.61	57467.935
162.64	57470.359
162.67	57472.783
162.7	57475.207
162.73	57477.632
162.76	57480.056
162.79	57482.48
162.82	57484.904
162.85	57487.328
162.88	57489.752
162.91	57492.176
162.94	57494.601
162.97	57497.025
163	57499.449
163.03	57501.873
163.06	57504.297
163.09	57506.721
163.12	57509.146
163.15	57511.57
163.18	57513.994
163.21	57516.418
163.24	57518.842
163.27	57521.266
163.3	57523.69
163.33	57526.115
163.36	57528.539
163.39	57530.963
163.42	57533.387
163.45	57535.811
163.48	57538.235
163.51	57540.659
163.54	57543.084
163.57	57545.508
163.6	57547.932
163.63	57550.356
163.66	57552.78
163.69	57555.204
163.72	57557.628
163.75	57560.053
163.78	57562.477
163.81	57564.901
163.84	57567.325
163.87	57569.749
163.9	57572.173
163.93	57574.598
163.96	57577.022
163.99	57579.446
164.02	57581.87
164.05	57584.294
164.08	57586.718
164.11	57589.142
164.14	57591.567
164.17	57593.991
164.2	57596.415
164.23	57598.839
164.26	57601.263
164.29	57603.687
164.31	57605.303
164.34	57607.728
164.37	57610.152
164.4	57612.576
164.43	57615
164.46	57617.34
164.49	57619.681
164.52	57622.021
164.55	57624.362
164.58	57626.702
164.61	57629.043
164.64	57631.383
164.67	57633.723
164.7	57636.064
164.73	57638.404
164.76	57640.745
164.79	57643.085
164.82	57645.426
164.85	57647.766
164.88	57650.106
164.91	57652.447
