depth(m)	initial_age(kiloyear)
0.03	1.71
0.08	3.52
0.13	5.34
0.18	7.14
0.23	8.95
0.28	10.77
0.33	12.57
0.38	14.38
0.43	16.19
0.48	18.0
0.53	19.96
0.58	21.92
0.63	23.88
0.68	25.83
0.73	27.79
0.78	29.75
0.83	31.71
0.88	33.67
0.93	35.63
0.98	37.58
1.03	39.54
1.08	41.5
1.13	43.46
1.18	45.42
1.23	47.38
1.28	49.33
1.33	51.29
1.38	53.25
1.43	55.21
1.48	57.17
1.53	59.13
1.58	61.08
1.63	63.04
1.68	65.0
1.73	67.75
1.78	70.5
1.83	73.25
1.88	76.0
1.93	78.75
1.98	81.5
2.03	84.25
2.08	87.0
2.13	88.91
2.18	90.82
2.23	92.73
2.28	94.64
2.33	96.55
2.38	98.45
