Depth	d18O
16.48	3.937
16.52	4.016
16.55	4.149
16.6	4.213
16.65	3.914
16.7	4.241
16.75	4.19
16.8	3.726
16.85	4.259
16.9	4.124
16.95	4.493
17.0	4.294
17.05	4.421
17.1	4.228
17.15	4.213
17.2	4.362
17.25	4.052
17.3	4.259
17.35	4.119
17.4	4.331
17.45	4.067
17.5	4.188
17.55	4.217
17.6	4.208
17.65	4.128
17.7	4.068
17.75	3.9
17.8	3.663
17.85	3.826
17.9	3.752
17.95	4.005
17.98	4.023
18.02	3.939
18.05	3.778
18.1	3.527
18.15	4.254
18.2	3.93
18.25	4.051
18.3	4.001
18.35	4.062
18.4	3.84
18.45	3.952
18.5	4.17
18.55	3.983
18.6	4.048
18.65	3.978
18.7	3.816
18.75	3.825
18.8	3.826
18.85	3.971
18.9	3.72
18.95	4.089
19.0	3.795
19.05	3.574
19.1	3.286
19.15	2.914
19.2	2.856
19.25	3.556
19.3	3.212
19.35	2.878
19.4	3.374
19.45	3.456
19.48	3.571
19.52	3.394
19.55	3.294
19.6	3.397
19.65	3.506
19.7	3.142
19.75	3.29
19.8	3.235
19.85	3.191
19.9	3.022
19.95	3.04
20.0	2.769
20.05	2.731
20.1	2.623
20.15	2.617
20.2	2.546
20.25	2.985
20.3	3.56
20.35	4.281
20.4	4.272
20.45	4.135
20.5	4.227
20.55	3.304
20.6	3.573
20.65	4.09
20.7	4.132
20.8	4.151
20.85	4.064
20.9	4.2
20.95	4.088
20.98	4.006
21.02	3.976
21.05	4.072
21.1	3.944
21.15	3.846
21.2	3.931
21.25	3.866
21.3	3.588
21.35	4.002
21.4	3.933
21.45	3.777
21.5	3.822
21.55	3.139
21.6	2.7
21.65	3.004
21.7	2.894
21.75	3.022
21.8	3.232
21.85	3.159
21.9	2.948
21.95	3.383
22.0	3.199
22.05	3.286
22.1	3.208
22.15	3.49
22.35	3.77
22.8	4.242
22.85	4.116
22.9	3.938
22.95	3.914
23.0	3.838
23.05	3.884
23.1	3.911
23.15	3.913
23.2	3.94
23.35	3.918
23.4	4.034
23.45	3.606
23.5	3.498
23.55	3.951
23.6	3.811
23.65	3.931
23.7	3.978
23.75	4.03
23.8	3.846
23.85	3.93
23.9	3.89
23.95	3.887
23.98	3.933
24.02	3.848
24.05	3.86
24.1	3.8
24.15	3.569
24.2	3.86
24.25	3.626
24.3	3.804
24.35	3.855
24.4	3.852
24.45	3.722
24.5	3.714
24.55	3.961
24.6	3.914
24.65	3.999
24.7	3.758
24.75	3.671
24.8	3.684
24.85	3.511
24.9	3.312
24.95	3.43
25.0	3.418
25.05	3.561
25.1	3.549
25.15	3.738
25.2	3.725
25.25	3.594
25.3	3.712
25.35	3.756
25.4	3.89
25.45	3.703
25.48	3.769
25.52	3.627
25.55	3.835
25.6	3.91
25.65	3.844
25.7	4.005
25.75	4.15
25.8	3.752
25.85	3.956
25.9	3.911
25.95	3.861
26.0	4.065
26.05	3.966
26.15	4.091
26.2	3.915
26.25	3.823
26.3	4.133
26.35	3.816
26.4	3.723
26.45	3.973
26.5	3.772
26.55	4.079
26.6	4.184
26.65	4.072
26.7	4.236
26.75	4.016
26.8	3.664
26.85	3.465
26.9	3.516
26.95	3.591
26.98	3.354
27.02	3.23
27.05	3.313
27.1	3.219
27.15	3.229
27.2	3.271
27.25	3.21
27.3	3.422
27.35	3.458
27.4	3.372
27.45	3.435
27.5	3.729
27.55	3.724
27.6	3.536
27.65	3.682
27.7	3.73
27.75	3.885
27.8	3.706
27.85	4.015
27.9	3.845
27.95	3.704
28.0	3.608
28.05	3.593
