age(kyr) mean(permil) sigma(permil)
98.000000 3.750681 0.208638
99.000000 3.748706 0.186208
100.000000 3.751966 0.167172
101.000000 3.758216 0.166268
102.000000 3.769093 0.176613
103.000000 3.790063 0.193953
104.000000 3.826890 0.228242
105.000000 3.858170 0.274981
106.000000 3.889200 0.321901
107.000000 3.927401 0.349399
108.000000 3.966093 0.345161
109.000000 4.000704 0.306789
110.000000 4.023707 0.255923
111.000000 4.017903 0.232108
112.000000 3.972029 0.219452
113.000000 3.888868 0.211152
114.000000 3.795047 0.186075
115.000000 3.714327 0.168661
116.000000 3.624864 0.169437
117.000000 3.509589 0.195304
118.000000 3.355775 0.218796
119.000000 3.210176 0.221532
120.000000 3.113947 0.203708
121.000000 3.047197 0.179564
122.000000 2.981313 0.146463
123.000000 2.926925 0.121478
124.000000 2.913093 0.124979
125.000000 2.941639 0.158280
126.000000 3.020884 0.205827
127.000000 3.164093 0.292380
128.000000 3.365982 0.404274
129.000000 3.598476 0.497090
130.000000 3.852753 0.538918
131.000000 4.115198 0.496098
132.000000 4.344676 0.391429
133.000000 4.510173 0.284942
134.000000 4.626092 0.220068
135.000000 4.700279 0.239963
136.000000 4.759238 0.240241
137.000000 4.781112 0.215385
