Depth	d18O
0.005	2.93
0.055	3.52
0.105	2.92
0.205	3.98
0.235	4.32
0.27	3.83
0.305	3.95
0.335	3.74
0.37	4.61
0.405	3.81
0.435	5.19
0.47	4.39
0.47	4.8
0.505	4.42
0.505	4.68
0.555	5.13
0.605	4.85
0.705	4.53
0.705	4.87
0.755	4.75
0.805	4.41
0.905	4.51
1.005	4.17
1.105	4.39
1.205	4.15
1.235	4.39
1.27	4.4
1.305	4.36
1.305	3.86
1.47	4.71
1.505	4.51
1.605	4.16
1.605	3.72
1.7	3.86
1.8	4.0
1.9	4.01
1.9	4.24
2.0	3.27
2.0	3.94
2.1	3.31
2.2	3.98
2.235	4.08
2.3	4.87
2.335	5.13
2.335	3.68
2.37	4.92
2.4	5.05
2.435	4.99
2.5	4.4
2.6	4.77
2.6	4.81
2.7	5.5
2.8	4.78
2.9	4.5
3.1	4.5
3.2	4.5
3.3	4.54
3.4	3.91
3.4	3.95
3.5	4.07
3.5	3.8
3.6	3.66
3.6	4.39
3.7	4.02
3.8	3.7
3.9	4.23
4.0	3.6
4.2	3.84
4.3	3.53
4.5	4.35
4.5	4.41
4.6	4.64
4.7	4.44
4.7	4.75
4.8	4.4
4.9	4.71
5.4	4.0
5.5	4.35
