Depth	d18O
78.6	3.92
78.62	3.85
78.64	3.54
78.66	3.94
78.68	4.33
78.7	4.2
78.71	4.05
78.72	4.13
78.74	4.2
78.76	4.14
78.8	4.16
78.82	4.13
78.84	3.45
78.86	3.6
78.9	4.09
78.92	3.97
78.96	4.26
78.98	4.27
79.0	4.27
79.02	4.23
79.04	4.11
79.06	4.22
79.08	4.22
79.1	4.04
79.12	4.32
79.14	4.2
79.16	4.14
79.2	3.65
79.21	3.77
79.22	3.88
79.24	3.82
79.25	4.09
79.26	3.82
79.27	3.65
79.29	3.75
79.31	3.83
79.33	3.76
79.35	3.82
79.38	3.66
79.4	3.74
79.42	3.61
79.46	3.62
79.48	3.55
79.5	3.74
79.52	3.46
79.54	3.88
79.56	3.79
79.59	3.55
79.61	3.61
79.65	3.65
79.67	3.71
79.69	3.37
79.73	3.5
79.75	3.86
79.77	3.53
79.81	3.5
79.83	3.49
79.86	3.38
79.88	3.45
79.9	3.57
79.96	3.82
79.98	3.51
80.0	3.13
80.02	3.41
80.04	3.93
80.06	3.91
80.08	3.84
80.1	3.85
80.12	3.65
80.14	3.74
80.16	3.65
80.18	3.82
80.23	3.78
80.25	3.78
80.27	3.74
80.29	3.57
80.31	3.74
80.33	3.62
80.35	3.71
80.37	3.5
80.41	3.29
80.44	3.55
80.46	3.43
80.48	3.77
80.5	3.83
80.52	3.75
80.55	3.86
80.57	3.67
80.59	3.55
80.61	3.73
80.64	3.66
80.66	3.47
80.68	3.54
80.7	3.4
80.72	2.88
80.75	2.96
80.77	3.43
80.79	3.29
80.81	3.67
80.83	3.54
80.86	3.42
80.88	3.05
80.9	3.02
80.92	3.79
80.95	3.63
80.97	3.67
80.99	3.36
81.01	3.31
81.03	3.35
81.06	3.39
81.08	3.11
81.1	2.89
81.12	2.85
81.14	3.04
81.17	3.33
81.19	3.33
81.21	3.15
81.23	3.37
81.26	3.33
81.28	3.32
81.3	3.28
81.32	3.31
81.34	3.24
81.37	3.27
81.39	3.08
81.41	3.33
81.43	3.19
81.44	3.21
81.47	3.08
81.49	2.64
81.5	2.8
81.52	2.81
81.53	2.65
81.55	3.0
81.57	2.92
81.58	2.83
81.6	2.84
81.63	3.09
81.63	3.05
81.64	3.05
81.64	3.12
81.66	3.08
81.66	2.7
81.67	3.06
81.67	2.96
81.68	3.08
81.69	2.99
