depth(m)	initial_age(kiloyear)
0.05	7.81
0.1	9.818
0.15	11.826
0.25	15.842
0.3	17.85
0.35	18.668
0.5	21.122
0.55	21.94
0.6	25.4737
0.75	36.075
0.85	43.1425
0.9	46.6763
0.95	50.21
1.0	54.8367
1.05	59.4633
1.1	64.09
1.15	72.1625
1.2	80.235
1.25	88.3075
1.3	96.38
1.4	106.852
1.5	117.324
1.55	122.56
1.6	126.74
1.65	130.92
1.7	135.1
1.75	155.075
1.8	175.05
1.85	184.06
1.9	193.07
1.95	200.56
2.0	208.05
2.05	215.54
2.1	227.865
2.15	240.19
2.2	246.56
2.25	252.93
2.3	259.3
2.35	265.67
2.4	271.387
2.45	277.105
2.5	282.822
2.55	288.54
2.65	297.124
2.7	301.416
2.75	305.708
2.8	310.0
2.85	314.2
2.9	318.4
2.95	322.6
3.0	326.8
3.05	331.0
3.15	336.0
3.2	338.5
3.25	341.0
3.3	344.2
3.35	347.4
3.4	350.6
3.45	353.8
3.5	357.0
3.55	360.2
3.6	363.4
3.65	366.6
3.7	369.8
3.75	373.0
3.8	376.2
3.85	379.4
3.9	382.6
3.95	385.8
4.0	389.0
4.05	392.2
4.1	395.4
4.15	398.6
4.2	401.8
4.25	405.0
4.3	407.231
4.35	409.462
4.4	411.692
4.5	416.154
4.55	418.385
4.6	420.615
4.65	422.846
4.7	425.077
4.75	427.308
4.8	429.538
4.85	431.769
4.9	434.0
4.95	438.111
5.0	442.222
5.05	446.333
5.1	450.444
5.15	454.556
5.2	458.667
5.25	462.778
5.3	466.889
5.35	471.0
5.4	474.417
5.45	477.833
5.5	481.25
5.55	484.667
5.6	488.083
5.65	491.5
5.85	505.167
5.9	508.583
5.95	512.0
6.0	517.947
6.05	523.895
6.1	529.842
6.15	535.789
6.2	541.737
6.3	553.632
6.4	565.526
6.45	571.474
6.5	577.421
6.55	583.368
6.6	589.316
6.65	595.263
6.7	601.211
6.75	607.158
6.8	613.105
6.85	619.053
6.9	625.0
6.95	629.409
7.02	635.582
7.07	639.991
7.12	644.4
7.35	664.682
7.4	669.091
7.45	673.5
7.5	677.909
7.55	682.318
7.6	686.727
7.65	691.136
7.7	695.545
7.75	699.955
