age(kyr) mean(permil) sigma(permil)
1480.000000 4.099763 0.224764
1481.000000 4.111993 0.221971
1482.000000 4.124439 0.218955
1483.000000 4.136702 0.215821
1484.000000 4.148745 0.212673
1485.000000 4.161117 0.209389
1486.000000 4.173504 0.205973
1487.000000 4.186121 0.202421
1488.000000 4.199054 0.198690
1489.000000 4.212284 0.194672
1490.000000 4.226210 0.190251
1491.000000 4.239628 0.185270
1492.000000 4.252151 0.179994
1493.000000 4.263609 0.174145
1494.000000 4.273808 0.168557
1495.000000 4.281961 0.163452
1496.000000 4.283568 0.159106
1497.000000 4.278191 0.155106
1498.000000 4.265595 0.152320
1499.000000 4.246598 0.150513
1500.000000 4.220892 0.149256
1501.000000 4.188356 0.146385
1502.000000 4.155493 0.143229
1503.000000 4.121206 0.141194
1504.000000 4.088634 0.139631
1505.000000 4.056146 0.138356
1506.000000 4.026644 0.137597
1507.000000 4.001846 0.137401
1508.000000 3.980023 0.137530
1509.000000 3.960117 0.138902
1510.000000 3.938714 0.141327
1511.000000 3.910368 0.144361
1512.000000 3.871349 0.146881
1513.000000 3.819473 0.147446
1514.000000 3.762853 0.145688
1515.000000 3.705959 0.141379
1516.000000 3.652917 0.135274
1517.000000 3.611138 0.129521
1518.000000 3.579915 0.126676
1519.000000 3.564512 0.127635
1520.000000 3.567525 0.132796
1521.000000 3.588086 0.140481
1522.000000 3.623151 0.147969
1523.000000 3.673265 0.154656
1524.000000 3.738023 0.158002
1525.000000 3.805812 0.155901
1526.000000 3.860003 0.150932
1527.000000 3.901025 0.147402
1528.000000 3.943674 0.147121
1529.000000 3.999581 0.149263
1530.000000 4.070277 0.150107
1531.000000 4.148405 0.145935
1532.000000 4.214750 0.137366
1533.000000 4.254661 0.128259
1534.000000 4.273911 0.122281
1535.000000 4.283472 0.120227
1536.000000 4.281984 0.120617
1537.000000 4.268857 0.120127
1538.000000 4.250428 0.118201
1539.000000 4.226581 0.116424
1540.000000 4.184727 0.118030
1541.000000 4.125914 0.121079
1542.000000 4.054275 0.123080
1543.000000 3.980089 0.122398
1544.000000 3.917108 0.119924
1545.000000 3.865164 0.119184
1546.000000 3.820672 0.121708
1547.000000 3.781151 0.128632
1548.000000 3.741629 0.139200
1549.000000 3.701946 0.151924
1550.000000 3.670016 0.164097
1551.000000 3.650970 0.174518
1552.000000 3.647065 0.182976
1553.000000 3.656378 0.190214
1554.000000 3.679994 0.195728
1555.000000 3.708966 0.199118
1556.000000 3.734942 0.199279
1557.000000 3.751576 0.197601
1558.000000 3.753610 0.195254
1559.000000 3.736510 0.193041
1560.000000 3.703875 0.190932
1561.000000 3.662034 0.188655
1562.000000 3.610539 0.184662
1563.000000 3.561159 0.178538
1564.000000 3.529849 0.171987
1565.000000 3.522061 0.166852
1566.000000 3.540991 0.163841
1567.000000 3.585818 0.163623
1568.000000 3.645683 0.166433
1569.000000 3.713217 0.171470
1570.000000 3.793653 0.176273
1571.000000 3.875998 0.177326
1572.000000 3.951382 0.173403
1573.000000 4.013836 0.165832
1574.000000 4.064712 0.157974
1575.000000 4.098423 0.152229
1576.000000 4.100298 0.147886
1577.000000 4.068349 0.141791
1578.000000 4.033791 0.131634
1579.000000 4.002422 0.121609
1580.000000 3.964412 0.114488
1581.000000 3.921922 0.110128
1582.000000 3.888418 0.109048
1583.000000 3.860963 0.112096
1584.000000 3.830050 0.119557
1585.000000 3.787476 0.129360
1586.000000 3.736716 0.140023
1587.000000 3.691135 0.149634
1588.000000 3.661683 0.157549
1589.000000 3.650135 0.164299
1590.000000 3.655241 0.170550
1591.000000 3.671994 0.175957
1592.000000 3.691615 0.179588
1593.000000 3.704169 0.180746
1594.000000 3.703341 0.178723
1595.000000 3.683376 0.173222
1596.000000 3.649881 0.165413
1597.000000 3.610011 0.156919
1598.000000 3.566806 0.149551
1599.000000 3.521109 0.145806
1600.000000 3.471593 0.145619
1601.000000 3.423421 0.148042
