Depth	d18O
4.18	4.11
4.23	4.16
4.28	3.74
4.33	3.78
4.38	3.65
4.43	3.39
4.48	3.23
4.53	3.01
4.58	3.1
4.63	3.0
4.68	2.94
4.73	4.51
4.78	4.72
4.83	4.73
4.88	4.19
4.93	4.97
4.98	4.29
5.03	4.36
5.08	4.48
5.13	4.05
5.18	4.13
5.23	3.89
5.28	3.72
5.33	3.6
5.38	3.03
5.43	3.48
5.48	3.33
5.53	3.51
5.58	3.57
5.63	3.42
5.68	4.66
5.73	4.66
5.78	4.87
5.83	4.62
5.88	4.72
5.93	4.31
5.98	4.55
6.03	4.41
6.08	4.62
6.13	4.62
6.18	4.39
6.23	4.48
6.28	4.59
6.43	3.81
6.48	3.49
6.53	3.71
6.58	3.44
6.63	3.62
6.68	3.5
6.73	3.55
6.78	3.68
6.83	3.69
6.88	4.02
6.93	3.92
6.98	4.1
7.03	4.0
7.08	3.58
7.13	3.77
7.18	3.67
7.23	3.84
7.28	3.92
7.33	3.96
7.38	3.84
7.43	4.38
7.48	3.92
