age(kyr) mean(permil) sigma(permil)
1480.000000 4.094713 0.205112
1481.000000 4.106251 0.202339
1482.000000 4.118174 0.199321
1483.000000 4.130475 0.196033
1484.000000 4.142875 0.192486
1485.000000 4.155444 0.188681
1486.000000 4.168329 0.184573
1487.000000 4.181570 0.180132
1488.000000 4.195170 0.175607
1489.000000 4.209244 0.170986
1490.000000 4.223817 0.165635
1491.000000 4.238808 0.160017
1492.000000 4.253480 0.154183
1493.000000 4.266378 0.148116
1494.000000 4.275013 0.141641
1495.000000 4.276492 0.136578
1496.000000 4.270851 0.132569
1497.000000 4.258798 0.129998
1498.000000 4.240582 0.128246
1499.000000 4.218089 0.126714
1500.000000 4.192270 0.125093
1501.000000 4.164704 0.123707
1502.000000 4.137022 0.122925
1503.000000 4.108897 0.122944
1504.000000 4.078570 0.124231
1505.000000 4.047084 0.126544
1506.000000 4.018178 0.129749
1507.000000 3.992413 0.133488
1508.000000 3.970657 0.137633
1509.000000 3.951705 0.142454
1510.000000 3.928767 0.147564
1511.000000 3.895869 0.152190
1512.000000 3.849831 0.155629
1513.000000 3.793465 0.156251
1514.000000 3.734502 0.153881
1515.000000 3.679951 0.148233
1516.000000 3.632094 0.140995
1517.000000 3.593818 0.134702
1518.000000 3.567555 0.130877
1519.000000 3.555403 0.130344
1520.000000 3.557895 0.133421
1521.000000 3.572999 0.140342
1522.000000 3.601558 0.150277
1523.000000 3.644294 0.161086
1524.000000 3.699903 0.169758
1525.000000 3.761591 0.174577
1526.000000 3.819286 0.175520
1527.000000 3.867568 0.173333
1528.000000 3.913637 0.170214
1529.000000 3.968409 0.168270
1530.000000 4.033442 0.166410
1531.000000 4.106189 0.160917
1532.000000 4.175336 0.150573
1533.000000 4.228787 0.137599
1534.000000 4.262453 0.125934
1535.000000 4.276197 0.118937
1536.000000 4.281936 0.116810
1537.000000 4.278609 0.117395
1538.000000 4.265409 0.116634
1539.000000 4.246099 0.114507
1540.000000 4.224369 0.114571
1541.000000 4.187834 0.118103
1542.000000 4.138668 0.123580
1543.000000 4.076439 0.129427
1544.000000 4.011517 0.131056
1545.000000 3.953575 0.129756
1546.000000 3.907837 0.129420
1547.000000 3.872541 0.131189
1548.000000 3.837422 0.135968
1549.000000 3.798851 0.143158
1550.000000 3.753617 0.151769
1551.000000 3.706768 0.160537
1552.000000 3.665649 0.168222
1553.000000 3.638247 0.174090
1554.000000 3.628680 0.179227
1555.000000 3.635246 0.183755
1556.000000 3.652037 0.187451
1557.000000 3.666804 0.189198
1558.000000 3.669576 0.188971
1559.000000 3.652117 0.187323
1560.000000 3.616637 0.185104
1561.000000 3.575251 0.182538
1562.000000 3.542228 0.179502
1563.000000 3.526755 0.176699
1564.000000 3.534463 0.174340
1565.000000 3.564198 0.173057
1566.000000 3.610209 0.173030
1567.000000 3.667591 0.174181
1568.000000 3.731771 0.177313
1569.000000 3.803047 0.180671
1570.000000 3.876108 0.180604
1571.000000 3.943105 0.176133
1572.000000 3.999918 0.169390
1573.000000 4.050461 0.162597
1574.000000 4.087088 0.157052
1575.000000 4.097461 0.153252
1576.000000 4.078003 0.148094
1577.000000 4.046159 0.139380
1578.000000 4.014366 0.129186
1579.000000 3.981487 0.120247
1580.000000 3.942005 0.113437
1581.000000 3.905480 0.110197
1582.000000 3.879075 0.109406
1583.000000 3.855000 0.112554
1584.000000 3.828638 0.118358
1585.000000 3.798506 0.125706
1586.000000 3.761861 0.134503
1587.000000 3.727133 0.142713
1588.000000 3.698382 0.148258
1589.000000 3.676629 0.152273
1590.000000 3.659158 0.153445
1591.000000 3.646701 0.152806
1592.000000 3.638961 0.150489
1593.000000 3.630016 0.146579
1594.000000 3.617016 0.141482
1595.000000 3.595402 0.137266
1596.000000 3.566790 0.134691
1597.000000 3.534830 0.134586
1598.000000 3.495814 0.137132
1599.000000 3.449538 0.140710
1600.000000 3.402722 0.143434
1601.000000 3.366258 0.146950
1602.000000 3.347097 0.150717
1603.000000 3.350502 0.155904
1604.000000 3.376683 0.160061
1605.000000 3.420427 0.160311
1606.000000 3.469456 0.157079
1607.000000 3.516871 0.151809
1608.000000 3.559571 0.146310
1609.000000 3.600025 0.141166
1610.000000 3.637209 0.137052
1611.000000 3.669033 0.134430
1612.000000 3.695102 0.131934
1613.000000 3.713340 0.130267
1614.000000 3.722251 0.129446
1615.000000 3.721390 0.129098
1616.000000 3.709901 0.129435
1617.000000 3.693106 0.128725
1618.000000 3.674466 0.127618
1619.000000 3.651649 0.126179
1620.000000 3.632571 0.125598
1621.000000 3.617168 0.125997
1622.000000 3.609983 0.127635
1623.000000 3.609482 0.130511
1624.000000 3.612871 0.135259
1625.000000 3.622217 0.140690
1626.000000 3.631888 0.146121
1627.000000 3.631703 0.152006
1628.000000 3.620620 0.158192
1629.000000 3.603868 0.164270
1630.000000 3.587978 0.169751
1631.000000 3.575521 0.174365
1632.000000 3.569080 0.179024
1633.000000 3.570048 0.184529
1634.000000 3.580308 0.191633
1635.000000 3.599752 0.200521
1636.000000 3.626603 0.210467
1637.000000 3.657554 0.220558
1638.000000 3.690493 0.230054
1639.000000 3.724884 0.238517
1640.000000 3.757587 0.245804
1641.000000 3.788345 0.251159
1642.000000 3.817496 0.254920
1643.000000 3.846200 0.256896
1644.000000 3.874476 0.256748
1645.000000 3.903865 0.254005
1646.000000 3.935497 0.248697
1647.000000 3.970211 0.240494
1648.000000 4.002895 0.228747
1649.000000 4.035055 0.214368
1650.000000 4.063500 0.198812
1651.000000 4.083851 0.183449
1652.000000 4.098614 0.168989
1653.000000 4.110361 0.156126
1654.000000 4.114244 0.145162
1655.000000 4.111329 0.135925
1656.000000 4.108337 0.128130
1657.000000 4.105045 0.122345
1658.000000 4.100682 0.117718
1659.000000 4.093850 0.114208
1660.000000 4.090228 0.112479
1661.000000 4.087365 0.111416
1662.000000 4.083085 0.111615
1663.000000 4.073401 0.111283
1664.000000 4.057456 0.112703
1665.000000 4.034218 0.115489
1666.000000 4.001471 0.118775
1667.000000 3.961705 0.123603
1668.000000 3.917239 0.130740
1669.000000 3.874931 0.138131
1670.000000 3.833878 0.144218
1671.000000 3.793215 0.148794
1672.000000 3.752530 0.151266
1673.000000 3.711827 0.151918
1674.000000 3.670804 0.151030
1675.000000 3.629406 0.148530
1676.000000 3.588849 0.144236
1677.000000 3.554019 0.138909
1678.000000 3.525999 0.133932
1679.000000 3.509106 0.129541
1680.000000 3.502419 0.126878
1681.000000 3.506932 0.126119
1682.000000 3.518724 0.126815
1683.000000 3.534904 0.128718
1684.000000 3.558185 0.132433
1685.000000 3.589669 0.136461
1686.000000 3.624895 0.138802
1687.000000 3.659765 0.139810
1688.000000 3.688370 0.139748
1689.000000 3.709091 0.138767
1690.000000 3.724249 0.138290
1691.000000 3.734345 0.137352
1692.000000 3.741827 0.137188
1693.000000 3.747610 0.139282
1694.000000 3.755158 0.144057
1695.000000 3.771388 0.150202
1696.000000 3.800224 0.157626
1697.000000 3.841699 0.164682
1698.000000 3.895237 0.169015
1699.000000 3.957726 0.169296
1700.000000 4.011552 0.165186
1701.000000 4.047768 0.159110
1702.000000 4.067492 0.152667
1703.000000 4.070916 0.146657
1704.000000 4.061895 0.141406
1705.000000 4.046058 0.137519
