Depth	d18O
168.44	1.98
168.48	1.95
168.52	1.99
168.56	1.99
168.6	1.95
168.64	1.96
168.68	2.02
168.72	1.95
168.76	2.06
168.8	2.02
168.84	2.03
168.88	1.95
168.92	1.98
168.96	2.04
169	1.96
169.04	2.05
169.08	2.06
169.12	2.07
169.16	2.03
169.2	2.02
169.24	2.04
169.28	1.97
169.32	1.98
169.36	2.02
169.4	2.04
169.44	1.98
169.48	2.01
169.52	2
169.56	2.05
169.6	1.99
169.64	2.03
169.68	2.03
169.72	2.05
169.76	2.11
169.8	2.07
169.84	2.14
169.88	2.07
169.92	2.1
169.96	2.11
170	2.05
170.04	2.12
170.08	2.14
170.12	2.17
170.16	2.08
170.2	2.1
170.24	2.11
170.28	2.05
170.32	2.1
170.36	2.02
170.4	2.14
170.44	2.11
170.48	2.19
170.52	2.15
170.56	2.11
170.6	2.16
170.64	2.1
170.68	2.11
170.72	2.12
170.76	2.07
170.8	2.12
170.84	2.03
170.88	2.04
170.92	2.02
170.96	2.02
171	2.05
171.04	2
171.08	2.09
171.12	2.02
171.16	2.09
171.2	2.06
171.24	2.05
171.28	2.06
171.32	2.05
171.36	2.11
171.4	2.06
171.44	2.05
171.48	2.07
171.52	2.04
171.56	2.06
171.6	2.07
171.64	2.1
171.68	2.06
171.72	2.01
171.76	2.05
171.8	1.95
171.84	1.97
171.88	1.9
171.92	1.97
171.96	1.83
172	1.87
172.04	1.83
172.08	1.79
172.12	1.88
172.16	1.86
172.2	1.95
172.24	1.94
172.28	1.99
172.32	2.01
172.36	1.99
172.4	2.06
172.44	1.97
172.48	2.02
172.52	2.02
172.56	2
172.6	2.01
172.64	2.01
172.68	1.99
172.72	1.94
172.76	1.89
172.8	1.9
172.84	1.93
172.88	1.88
172.92	1.82
172.96	1.85
173	1.83
173.04	1.86
173.08	1.89
173.12	1.91
173.16	1.94
173.2	2.05
173.24	2.02
173.28	2.05
173.32	2.03
173.36	2.08
173.4	2.04
173.44	2.12
173.48	2.1
173.52	2.08
173.56	2.07
173.6	2.04
173.64	2.07
173.68	1.99
173.72	1.99
173.76	1.95
173.8	1.96
173.84	2.02
173.88	1.96
173.92	1.98
173.96	2.01
174	1.94
174.04	2.01
174.08	1.96
174.12	1.95
174.16	1.9
