depth(m)	initial_age(kiloyear)
0.0	2.88
0.05	3.59
0.11	4.44
0.14	4.87
0.17	5.3
0.22	6.01
0.25	6.44
0.28	6.86
0.33	7.5
0.39	8.36
0.42	8.78
0.45	9.21
0.45	9.23
0.48	9.64
0.48	9.65
0.51	10.03
0.51	10.1
0.52	10.22
0.54	10.41
0.54	10.48
0.55	10.6
0.57	10.79
0.57	10.86
0.58	10.98
0.6	11.15
0.6	11.21
0.61	11.32
0.63	11.49
0.63	11.55
0.64	11.66
0.66	11.83
0.66	11.89
0.67	12.0
0.69	12.17
0.69	12.23
0.7	12.34
0.72	12.52
0.72	12.57
0.73	12.69
0.75	12.86
0.75	12.91
0.76	13.03
0.78	13.2
0.78	13.26
0.79	13.37
0.81	13.54
0.81	13.6
0.82	13.71
0.84	13.88
0.84	13.94
0.85	14.05
0.87	14.22
0.87	14.28
0.88	14.4
0.9	14.57
0.9	14.62
0.91	14.74
0.93	14.91
0.93	14.96
0.94	15.08
0.96	15.25
0.96	15.31
0.97	15.42
0.99	15.59
1.02	15.99
1.03	16.05
1.04	16.2
1.05	16.29
1.06	16.34
1.07	16.48
1.08	16.58
1.09	16.63
1.1	16.75
1.11	16.83
1.12	16.86
1.12	16.9
1.14	17.05
1.15	17.09
1.16	17.21
1.17	17.28
1.18	17.32
1.19	17.43
1.21	17.55
1.21	17.58
1.24	17.77
1.24	17.81
1.25	17.89
1.27	18.0
1.27	18.04
1.28	18.12
1.3	18.23
1.3	18.27
1.31	18.34
1.32	18.44
1.36	18.69
1.39	18.91
1.42	19.14
1.45	19.37
1.48	19.6
1.53	19.98
1.57	20.28
1.6	20.51
1.63	20.74
1.66	20.96
1.69	21.19
1.72	21.42
1.75	21.65
1.78	21.88
1.81	22.1
1.84	22.33
1.87	22.56
1.9	22.79
1.93	23.02
1.96	23.24
1.99	23.47
2.02	23.73
2.05	24.01
2.08	24.33
2.11	24.67
2.13	25.0
2.17	25.35
2.2	25.7
2.23	26.04
2.26	26.38
2.29	26.72
2.32	27.06
2.35	27.41
2.38	27.75
2.38	27.76
2.41	28.09
2.41	28.1
2.44	28.43
2.47	28.77
2.5	29.11
2.53	29.46
2.56	29.8
2.59	30.14
2.62	30.48
2.65	30.82
2.68	31.16
2.71	31.51
2.74	31.85
2.77	32.19
2.8	32.53
2.83	32.87
2.86	33.22
2.89	33.56
2.92	33.9
2.95	34.24
2.97	34.57
3.01	34.92
3.04	35.27
3.07	35.63
3.1	35.95
3.13	36.29
3.16	36.63
3.19	36.97
3.22	37.32
3.25	37.66
3.28	38.0
3.31	38.34
3.34	38.68
3.37	39.03
3.4	39.37
3.43	39.71
3.46	40.05
3.49	40.39
3.52	40.73
3.58	41.42
3.61	41.76
3.64	42.1
3.67	42.44
3.7	42.78
3.76	43.47
3.94	45.59
3.97	45.97
4.0	46.35
4.06	47.11
4.09	47.53
4.12	47.96
4.15	48.39
4.18	48.82
4.24	49.67
