depth	d18O
0.03	-2.3
0.08	-2.4
0.1	-2.27
0.13	-2.27
0.18	-2.03
0.2	-1.96
0.23	-2.14
0.28	-1.84
0.3	-1.72
0.33	-1.98
0.38	-1.57
0.4	-1.37
0.43	-1.51
0.5	-1.16
0.58	-1.33
0.6	-1.12
0.63	-1.32
0.68	-1.35
0.7	-1.39
0.73	-1.38
0.78	-1.57
0.8	-1.38
0.83	-1.54
0.88	-1.63
0.9	-1.47
0.93	-1.44
0.98	-1.61
1	-1.35
1.03	-1.54
1.08	-1.57
1.1	-1.36
1.13	-1.67
1.18	-1.54
1.2	-1.61
1.23	-1.95
1.28	-1.64
1.3	-1.47
1.33	-1.62
1.38	-1.5
1.4	-1.37
1.43	-1.36
1.48	-1.36
1.5	-1.44
1.53	-1.74
1.58	-1.49
1.6	-1.43
1.63	-1.85
1.68	-1.91
1.7	-1.73
1.73	-1.92
1.78	-1.98
1.8	-1.83
1.83	-1.81
1.88	-1.82
1.9	-1.83
1.94	-1.91
1.99	-1.88
2	-1.92
2.03	-1.94
2.09	-1.84
2.1	-1.89
2.12	-2.08
2.18	-1.94
2.2	-1.93
2.23	-1.73
2.29	-1.87
2.3	-1.97
2.33	-1.75
2.38	-1.89
2.4	-2.06
2.43	-1.58
2.48	-2.07
2.5	-2.3
2.55	-2.47
2.58	-2.13
2.6	-2.22
2.63	-2.24
2.68	-1.86
2.7	-1.85
2.73	-1.25
2.78	-1.16
2.8	-1.34
2.84	-1.1
