age(kyr) mean(permil) sigma(permil)
90.000000 3.851909 0.203486
91.000000 3.850320 0.198103
92.000000 3.848714 0.192614
93.000000 3.847092 0.187134
94.000000 3.845453 0.181752
95.000000 3.843797 0.176489
96.000000 3.842125 0.171242
97.000000 3.840466 0.165825
98.000000 3.838999 0.160329
99.000000 3.838188 0.155292
100.000000 3.835994 0.152716
101.000000 3.828724 0.151410
102.000000 3.814896 0.151716
103.000000 3.810565 0.153257
104.000000 3.811304 0.153999
105.000000 3.813610 0.149918
106.000000 3.830464 0.144350
107.000000 3.859904 0.144065
108.000000 3.902735 0.150192
109.000000 3.954934 0.155473
110.000000 3.979902 0.157001
111.000000 3.964740 0.159723
112.000000 3.930446 0.162598
113.000000 3.890768 0.165832
114.000000 3.847426 0.167607
115.000000 3.786680 0.171212
116.000000 3.699251 0.182792
117.000000 3.592461 0.198828
118.000000 3.491976 0.213016
119.000000 3.408553 0.219977
120.000000 3.320564 0.205620
121.000000 3.236762 0.184915
122.000000 3.179742 0.182797
123.000000 3.148176 0.186812
124.000000 3.154768 0.192019
125.000000 3.208684 0.221003
126.000000 3.334848 0.272569
127.000000 3.512390 0.316029
128.000000 3.695101 0.318721
129.000000 3.856484 0.278712
130.000000 3.988709 0.240931
131.000000 4.104024 0.241786
132.000000 4.213273 0.258341
133.000000 4.328744 0.259840
134.000000 4.443029 0.247310
135.000000 4.545760 0.223842
136.000000 4.619497 0.187290
137.000000 4.663420 0.149334
138.000000 4.697412 0.117842
139.000000 4.713137 0.104157
140.000000 4.703989 0.105526
141.000000 4.679768 0.109860
142.000000 4.655462 0.113562
143.000000 4.620454 0.114722
144.000000 4.575579 0.112564
145.000000 4.551004 0.110222
146.000000 4.528427 0.114462
147.000000 4.507045 0.126175
148.000000 4.489132 0.134890
149.000000 4.477125 0.137822
150.000000 4.471777 0.134397
151.000000 4.482062 0.129132
152.000000 4.487021 0.127740
153.000000 4.508109 0.129788
154.000000 4.535792 0.132018
155.000000 4.545318 0.127973
156.000000 4.558925 0.114183
157.000000 4.578178 0.099283
158.000000 4.573927 0.096088
159.000000 4.547740 0.104002
160.000000 4.528489 0.118254
161.000000 4.509797 0.130773
162.000000 4.478309 0.129560
163.000000 4.441485 0.116784
164.000000 4.414867 0.106207
165.000000 4.399793 0.104275
166.000000 4.384868 0.106190
167.000000 4.368680 0.106848
168.000000 4.354566 0.106513
169.000000 4.347969 0.104816
170.000000 4.328045 0.107050
171.000000 4.284884 0.116514
172.000000 4.236830 0.127027
173.000000 4.204318 0.134313
174.000000 4.180790 0.139965
175.000000 4.175104 0.140925
176.000000 4.217498 0.133929
177.000000 4.284687 0.118525
178.000000 4.313655 0.103109
179.000000 4.308164 0.094835
180.000000 4.310749 0.094500
181.000000 4.328840 0.105721
182.000000 4.314964 0.125097
183.000000 4.256439 0.143337
184.000000 4.237702 0.148469
185.000000 4.278986 0.140644
